date,min,max,median,q1,q3,stdev,count
2020-04-12T00:00:00.000Z,2.52,20.3,7.29,5.19,10.88,3.364,292
2020-04-13T00:00:00.000Z,2.93,33.2,9.25,6.57,10.8,4.215,294
2020-04-14T00:00:00.000Z,1.4,4.3,2.6,2.17,2.97,0.529,288
2020-04-15T00:00:00.000Z,1.6,6.73,2.5,2.23,2.83,0.79,275
2020-04-16T00:00:00.000Z,1.1,7.57,3.73,2.27,5.08,1.532,278
2020-04-17T00:00:00.000Z,0.67,7.77,3.85,1.89,5,1.808,301
2020-04-18T00:00:00.000Z,0.2,15.07,2.1,0.81,5.05,2.675,300
2020-04-19T00:00:00.000Z,2.29,43.5,22.3,12.09,26.7,8.487,292
2020-04-20T00:00:00.000Z,20.37,114.83,40.2,36.22,46.87,9.224,266
2020-04-21T00:00:00.000Z,3.33,33.79,6.6,5.01,26.52,10.265,228
2020-04-22T00:00:00.000Z,3.73,20.43,8.6,6.77,11.9,3.649,239
2020-04-23T00:00:00.000Z,10.17,41.95,19.23,12.93,23.55,7.96,265
2020-04-24T00:00:00.000Z,7.7,32.79,19.57,12.9,20.96,5.449,283
2020-04-25T00:00:00.000Z,8.77,149.63,27.2,18.5,32.5,12.316,261
2020-04-26T00:00:00.000Z,1.75,50.23,18.53,10.53,34.83,14.506,286
2020-04-27T00:00:00.000Z,2.8,37.7,20.45,8.47,26.13,9.159,286
2020-04-28T00:00:00.000Z,0.56,6.43,1.69,1.09,2.92,1.28,212
2020-04-29T00:00:00.000Z,1.07,5.2,2.04,1.67,2.5,0.609,272
2020-04-30T00:00:00.000Z,0.53,5.7,2.8,1.84,3.83,1.197,281
2020-05-01T00:00:00.000Z,1.43,11,2.7,2.2,3.67,0.999,300
2020-05-02T00:00:00.000Z,0.1,7.67,1,0.5,1.5,0.927,285
2020-05-03T00:00:00.000Z,0.1,13.27,1.5,1.1,2.75,1.798,293
2020-05-04T00:00:00.000Z,0.83,6.77,2.13,1.5,3.43,1.321,277
2020-05-05T00:00:00.000Z,0.87,70.4,1.9,1.4,5.65,4.745,264
2020-05-06T00:00:00.000Z,1.53,25.43,5.19,3.17,8.36,4.711,320
2020-05-07T00:00:00.000Z,1.1,11.9,5.87,2.65,8.69,3.157,241
2020-05-08T00:00:00.000Z,2.27,20.93,5.12,3.63,12.1,4.845,230
2020-05-09T00:00:00.000Z,1,27.33,7.2,2.6,18.46,8.087,223
2020-05-10T00:00:00.000Z,2,27.67,2.84,2.5,3.33,3.564,132
2020-05-11T00:00:00.000Z,1.93,25.43,4.63,2.67,9.25,6.855,177
2020-05-12T00:00:00.000Z,1.1,3.03,2.06,1.8,2.29,0.336,249
2020-05-13T00:00:00.000Z,1.37,6.2,3.15,2.06,4.38,1.305,242
2020-05-14T00:00:00.000Z,0.63,9.67,2.29,1.58,5.09,2.361,261
2020-05-15T00:00:00.000Z,1.57,7.2,3.44,2.6,4.5,1.137,282
2020-05-16T00:00:00.000Z,1.2,13.63,2.67,1.83,5.59,2.119,189
2020-05-17T00:00:00.000Z,0.77,9.33,2.8,2,3.8,1.639,290
2020-05-18T00:00:00.000Z,0.3,13.23,1.43,1.1,2,1.223,270
2020-05-19T00:00:00.000Z,0.2,13.22,1.03,0.7,1.4,1.179,284
2020-05-20T00:00:00.000Z,0.6,18.5,2.22,1.67,3.4,2.548,287
2020-05-21T00:00:00.000Z,1.3,20.37,3.17,2.43,5.13,1.904,271
2020-05-22T00:00:00.000Z,0.8,7.67,3.5,2.83,5.03,1.334,311
2020-05-23T00:00:00.000Z,0.8,6.8,2.2,1.5,2.7,1.16,262
2020-05-24T00:00:00.000Z,0.6,6.57,1.63,1.3,2.29,0.875,277
2020-05-25T00:00:00.000Z,1.3,8.19,2.29,1.9,2.9,0.821,273
2020-05-26T00:00:00.000Z,1.6,10.6,2.7,2.37,3.2,0.962,269
2020-05-27T00:00:00.000Z,1.3,4.97,2.69,1.9,3.4,0.832,270
2020-05-28T00:00:00.000Z,1.05,4.07,1.83,1.6,2.25,0.51,277
2020-05-29T00:00:00.000Z,0.4,2.7,0.93,0.7,1.4,0.553,275
2020-05-30T00:00:00.000Z,0.43,2.6,1.07,0.9,1.25,0.337,281
2020-05-31T00:00:00.000Z,0.2,2.27,0.8,0.5,1.2,0.409,257
2020-06-01T00:00:00.000Z,0.37,2.1,0.83,0.7,1.09,0.355,249
