,date,PM 2.5,Station
436,2022-03-13,6.003981373690338,Bretagne
437,2022-03-14,6.003981373690338,Bretagne
438,2022-03-15,10.82,Bretagne
439,2022-03-16,29.0,Bretagne
440,2022-03-17,6.003981373690338,Bretagne
441,2022-03-18,6.003981373690338,Bretagne
442,2022-03-19,17.19,Bretagne
443,2022-03-20,21.7,Bretagne
444,2022-03-21,3.55,Bretagne
445,2022-03-22,8.05,Bretagne
446,2022-03-23,7.75,Bretagne
447,2022-03-24,10.68,Bretagne
448,2022-03-25,40.13,Bretagne
449,2022-03-26,34.78,Bretagne
450,2022-03-27,8.73,Bretagne
451,2022-03-28,8.86,Bretagne
452,2022-03-29,21.89,Bretagne
453,2022-03-30,37.28,Bretagne
454,2022-03-31,2.1,Bretagne
455,2022-04-01,1.0,Bretagne
456,2022-04-02,3.45,Bretagne
457,2022-04-03,1.73,Bretagne
458,2022-04-04,3.55,Bretagne
459,2022-04-05,2.95,Bretagne
460,2022-04-06,3.32,Bretagne
461,2022-04-07,2.83,Bretagne
462,2022-04-08,2.33,Bretagne
463,2022-04-09,1.2,Bretagne
464,2022-04-10,1.73,Bretagne
465,2022-04-11,3.9,Bretagne
466,2022-04-12,1.95,Bretagne
467,2022-04-13,2.15,Bretagne
468,2022-04-14,1.6,Bretagne
469,2022-04-15,6.003981373690338,Bretagne
470,2022-04-16,3.6,Bretagne
471,2022-04-17,14.44,Bretagne
472,2022-04-18,1.63,Bretagne
473,2022-04-19,1.33,Bretagne
474,2022-04-20,15.75,Bretagne
475,2022-04-21,35.79,Bretagne
476,2022-04-22,10.0,Bretagne
477,2022-04-23,24.65,Bretagne
478,2022-04-24,23.94,Bretagne
479,2022-04-25,8.68,Bretagne
480,2022-04-26,5.56,Bretagne
481,2022-04-27,11.06,Bretagne
482,2022-04-28,11.69,Bretagne
483,2022-04-29,17.7,Bretagne
484,2022-04-30,10.82,Bretagne
485,2022-05-01,13.32,Bretagne
486,2022-05-02,15.16,Bretagne
487,2022-05-03,14.38,Bretagne
488,2022-05-04,8.0,Bretagne
489,2022-05-05,3.28,Bretagne
490,2022-05-06,11.0,Bretagne
491,2022-05-07,1.8,Bretagne
492,2022-05-08,1.6,Bretagne
493,2022-05-09,11.34,Bretagne
494,2022-05-10,2.29,Bretagne
495,2022-05-11,2.84,Bretagne
496,2022-05-12,1.7,Bretagne
497,2022-05-13,1.0,Bretagne
498,2022-05-14,2.75,Bretagne
499,2022-05-15,6.82,Bretagne
500,2022-05-16,3.92,Bretagne
501,2022-05-17,3.3,Bretagne
502,2022-05-18,2.5,Bretagne
503,2022-05-19,2.9,Bretagne
504,2022-05-20,2.38,Bretagne
505,2022-05-21,1.67,Bretagne
506,2022-05-22,2.2,Bretagne
507,2022-05-23,1.24,Bretagne
508,2022-05-24,0.8,Bretagne
509,2022-05-25,2.95,Bretagne
510,2022-05-26,2.42,Bretagne
511,2022-05-27,1.2,Bretagne
512,2022-05-28,1.7,Bretagne
513,2022-05-29,0.88,Bretagne
514,2022-05-30,1.08,Bretagne
515,2022-05-31,1.04,Bretagne
516,2022-06-01,1.1,Bretagne
517,2022-06-02,1.5,Bretagne
518,2022-06-03,3.1,Bretagne
519,2022-06-04,8.88,Bretagne
520,2022-06-05,0.8,Bretagne
521,2022-06-06,2.75,Bretagne
522,2022-06-07,2.9,Bretagne
523,2022-06-08,3.6,Bretagne
524,2022-06-09,2.42,Bretagne
525,2022-06-10,2.6,Bretagne
526,2022-06-11,3.5,Bretagne
527,2022-06-12,2.54,Bretagne
528,2022-06-13,1.9,Bretagne
529,2022-06-14,2.25,Bretagne
530,2022-06-15,2.06,Bretagne
531,2022-06-16,2.33,Bretagne
532,2022-06-17,2.92,Bretagne
533,2022-06-18,6.05,Bretagne
534,2022-06-19,2.57,Bretagne
535,2022-06-20,6.09,Bretagne
536,2022-06-21,6.49,Bretagne
537,2022-06-22,19.98,Bretagne
538,2022-06-23,5.0,Bretagne
539,2022-06-24,2.27,Bretagne
540,2022-06-25,1.58,Bretagne
541,2022-06-26,1.63,Bretagne
542,2022-06-27,1.1,Bretagne
543,2022-06-28,1.67,Bretagne
544,2022-06-29,1.9,Bretagne
545,2022-06-30,1.0,Bretagne
546,2022-07-01,0.64,Bretagne
547,2022-07-02,1.0,Bretagne
548,2022-07-03,0.9,Bretagne
549,2022-07-04,0.6,Bretagne
550,2022-07-05,0.85,Bretagne
551,2022-07-06,1.5,Bretagne
552,2022-07-07,2.5,Bretagne
553,2022-07-08,3.38,Bretagne
554,2022-07-09,1.3,Bretagne
555,2022-07-10,0.8,Bretagne
556,2022-07-11,1.17,Bretagne
557,2022-07-12,1.14,Bretagne
558,2022-07-13,1.1,Bretagne
559,2022-07-14,1.45,Bretagne
560,2022-07-15,1.9,Bretagne
561,2022-07-16,1.92,Bretagne
562,2022-07-17,2.2,Bretagne
563,2022-07-18,2.58,Bretagne
564,2022-07-19,4.34,Bretagne
565,2022-07-20,4.13,Bretagne
566,2022-07-21,1.1,Bretagne
567,2022-07-22,1.52,Bretagne
568,2022-07-23,0.85,Bretagne
569,2022-07-24,0.98,Bretagne
570,2022-07-25,1.6,Bretagne
571,2022-07-26,1.2,Bretagne
572,2022-07-27,1.63,Bretagne
573,2022-07-28,1.2,Bretagne
574,2022-07-29,1.77,Bretagne
575,2022-07-30,1.3,Bretagne
576,2022-07-31,3.7,Bretagne
577,2022-08-01,1.91,Bretagne
578,2022-08-02,0.77,Bretagne
579,2022-08-03,2.4,Bretagne
580,2022-08-04,1.2,Bretagne
581,2022-08-05,1.48,Bretagne
582,2022-08-06,1.3,Bretagne
583,2022-08-07,6.003981373690338,Bretagne
584,2022-08-08,6.003981373690338,Bretagne
585,2022-08-09,6.003981373690338,Bretagne
586,2022-08-10,6.003981373690338,Bretagne
587,2022-08-11,6.003981373690338,Bretagne
588,2022-08-12,6.003981373690338,Bretagne
589,2022-08-13,6.003981373690338,Bretagne
590,2022-08-14,6.003981373690338,Bretagne
591,2022-08-15,6.003981373690338,Bretagne
592,2022-08-16,6.003981373690338,Bretagne
593,2022-08-17,6.003981373690338,Bretagne
594,2022-08-18,6.003981373690338,Bretagne
595,2022-08-19,6.003981373690338,Bretagne
596,2022-08-20,6.003981373690338,Bretagne
597,2022-08-21,6.003981373690338,Bretagne
598,2022-08-22,6.003981373690338,Bretagne
599,2022-08-23,6.003981373690338,Bretagne
600,2022-08-24,6.003981373690338,Bretagne
601,2022-08-25,6.003981373690338,Bretagne
602,2022-08-26,6.003981373690338,Bretagne
603,2022-08-27,6.003981373690338,Bretagne
604,2022-08-28,6.003981373690338,Bretagne
605,2022-08-29,6.003981373690338,Bretagne
606,2022-08-30,6.003981373690338,Bretagne
607,2022-08-31,6.003981373690338,Bretagne
608,2022-09-01,6.003981373690338,Bretagne
609,2022-09-02,6.003981373690338,Bretagne
610,2022-09-03,6.003981373690338,Bretagne
611,2022-09-04,6.003981373690338,Bretagne
612,2022-09-05,6.003981373690338,Bretagne
613,2022-09-06,6.003981373690338,Bretagne
614,2022-09-07,6.003981373690338,Bretagne
615,2022-09-08,6.003981373690338,Bretagne
616,2022-09-09,6.003981373690338,Bretagne
617,2022-09-10,6.003981373690338,Bretagne
618,2022-09-11,6.003981373690338,Bretagne
619,2022-09-12,6.003981373690338,Bretagne
620,2022-09-13,6.003981373690338,Bretagne
621,2022-09-14,6.003981373690338,Bretagne
622,2022-09-15,6.003981373690338,Bretagne
623,2022-09-16,6.003981373690338,Bretagne
624,2022-09-17,6.003981373690338,Bretagne
625,2022-09-18,6.003981373690338,Bretagne
626,2022-09-19,6.003981373690338,Bretagne
627,2022-09-20,3.52,Bretagne
628,2022-09-21,4.3,Bretagne
629,2022-09-22,3.99,Bretagne
630,2022-09-23,4.47,Bretagne
631,2022-09-24,2.2,Bretagne
632,2022-09-25,1.3,Bretagne
633,2022-09-26,3.53,Bretagne
634,2022-09-27,5.09,Bretagne
635,2022-09-28,1.52,Bretagne
636,2022-09-29,1.6,Bretagne
637,2022-09-30,3.25,Bretagne
638,2022-10-01,3.83,Bretagne
