,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
410,Pierre Rolland,2021-07-27,Nouvelle-Aquitaine,Charente,72.85,2:17:58,272,999,9999,999,99,31.7,60.8,Nuages,20,81,20,16.8,WSW
411,Pierre Rolland,2021-07-27,Nouvelle-Aquitaine,Charente,72.25,2:17:14,1503,999,9999,999,99,31.6,60.1,Nuages,20,81,20,16.8,WSW
412,Pierre Rolland,2021-07-26,Nouvelle-Aquitaine,Charente,77.43,2:33:09,373,999,9999,999,99,30.3,54.7,Quelques nuages,20,80,20,18.2,WNW
413,Pierre Rolland,2021-07-24,Auvergne-Rhône-Alpes,Ain,55.68,1:47:46,138,999,9999,999,99,31.0,51.1,Quelques nuages,17,100,17,12.8,SW
414,Pierre Rolland,2021-07-23,Auvergne-Rhône-Alpes,Loire,68.76,2:32:36,168,999,9999,999,99,27.0,56.5,Quelques nuages,23,80,23,14.8,ENE
415,Pierre Rolland,2021-07-22,Auvergne-Rhône-Alpes,Loire,62.56,2:18:54,213,999,9999,999,99,27.0,42.8,Dégagé,24,62,24,14.2,NE
416,Pierre Rolland,2021-07-21,Auvergne-Rhône-Alpes,Loire,90.13,2:38:02,287,999,9999,999,99,34.2,61.2,Dégagé,27,52,27,14.4,NE
417,Pierre Rolland,2021-07-18,Île-de-France,Yvelines,114.38,3:05:38,853,999,9999,999,99,37.0,71.6,Dégagé,29,47,29,18.9,NE
418,Pierre Rolland,2021-07-17,Nouvelle-Aquitaine,Gironde,30.54,42:06,274,999,9999,999,99,43.5,70.6,Dégagé,29,43,29,12.6,NNE
419,Pierre Rolland,2021-07-17,Nouvelle-Aquitaine,Gironde,0.76,2:10,16,999,9999,999,99,21.2,38.5,Dégagé,29,43,29,12.6,NNE
420,Pierre Rolland,2021-07-16,Nouvelle-Aquitaine,Pyrénées-Atlantiques,206.18,4:40:00,1321,999,9999,999,99,44.2,95.8,Quelques nuages,22,62,22,5.0,NNE
421,Pierre Rolland,2021-07-15,Nouvelle-Aquitaine,Pyrénées-Atlantiques,148.56,4:32:29,3562,999,9999,999,99,32.7,86.4,Quelques nuages,20,68,20,6.2,NNE
422,Pierre Rolland,2021-07-14,Occitanie,Haute-Garonne,194.26,6:07:38,4224,999,9999,999,99,31.7,85.0,Nuages,17,81,17,23.3,W
423,Pierre Rolland,2021-07-13,Auvergne-Rhône-Alpes,Ain,8.29,15:55,45,999,9999,999,99,31.3,95.4,Nuages,16,85,16,15.1,W
424,Pierre Rolland,2021-07-13,Occitanie,Pyrénées-Orientales,185.74,4:43:17,2773,999,9999,999,99,39.3,88.2,Quelques nuages,8,61,7,8.2,NNW
425,Pierre Rolland,2021-07-11,Occitanie,Pyrénées-Orientales,189.26,5:42:53,4100,999,9999,999,99,33.1,97.2,Dégagé,28,52,29,8.3,E
426,Pierre Rolland,2021-07-10,Occitanie,Aude,189.52,4:37:54,2777,999,9999,999,99,40.9,87.5,Quelques nuages,29,37,29,9.9,ENE
427,Pierre Rolland,2021-07-09,Occitanie,Gard,224.59,5:21:00,2033,999,9999,999,99,42.0,79.6,Nuages,26,44,26,17.2,N
428,Pierre Rolland,2021-07-08,Auvergne-Rhône-Alpes,Ain,164.46,3:55:55,1875,999,9999,999,99,41.8,88.6,Quelques nuages,24,60,24,28.9,N
429,Pierre Rolland,2021-07-07,Provence-Alpes-Côte d'Azur,Vaucluse,205.7,5:48:31,4525,999,9999,999,99,35.4,96.1,Quelques nuages,27,57,28,17.1,NNW
430,Pierre Rolland,2021-07-06,Auvergne-Rhône-Alpes,Drôme,0.0,13s,0,999,9999,999,99,0.7,1.8,Nuages,25,81,25,12.7,WNW
431,Pierre Rolland,2021-07-06,Auvergne-Rhône-Alpes,Savoie,196.87,4:33:13,1460,999,9999,999,99,43.2,91.1,Quelques nuages,26,79,28,7.1,NNW
432,Pierre Rolland,2021-07-05,Auvergne-Rhône-Alpes,Savoie,27.18,1:11:32,446,999,9999,999,99,22.8,60.8,Quelques nuages,11,100,11,6.6,WNW
433,Pierre Rolland,2021-07-04,Auvergne-Rhône-Alpes,Savoie,147.84,4:49:05,4420,999,9999,999,99,30.7,83.5,Pluie,18,100,19,5.4,WSW
434,Pierre Rolland,2021-07-03,Auvergne-Rhône-Alpes,Ain,152.48,4:38:39,3479,999,9999,999,99,32.8,79.6,Nuages,21,74,21,4.9,WNW
435,Pierre Rolland,2021-07-02,Centre-Val de Loire,Cher,254.89,5:46:13,3135,999,9999,999,99,44.2,89.6,Quelques nuages,23,58,23,8.9,SE
436,Pierre Rolland,2021-07-01,Centre-Val de Loire,Indre,2.42,6:28,4,999,9999,999,99,22.5,30.6,Quelques nuages,24,51,24,6.7,NNW
437,Pierre Rolland,2021-07-01,Centre-Val de Loire,Indre,164.67,3:29:16,1019,999,9999,999,99,47.2,74.9,Quelques nuages,22,62,22,5.4,SW
438,Pierre Rolland,2021-08-23,Auvergne-Rhône-Alpes,Loire,80.09,2:39:25,232,999,9999,999,99,30.1,47.9,Quelques nuages,19,70,19,9.9,N
439,Pierre Rolland,2021-08-22,Auvergne-Rhône-Alpes,Loire,60.88,2:03:52,163,999,9999,999,99,29.5,43.2,Nuages,17,79,17,13.0,WNW
440,Pierre Rolland,2021-08-19,Nouvelle-Aquitaine,Corrèze,188.01,4:22:30,2983,999,9999,999,99,43.0,83.9,Quelques nuages,18,68,18,4.9,N
441,Pierre Rolland,2021-08-18,Nouvelle-Aquitaine,Dordogne,0.37,1:54,1,999,9999,999,99,11.8,16.6,Quelques nuages,23,54,23,9.1,NNW
442,Pierre Rolland,2021-08-18,Nouvelle-Aquitaine,Dordogne,176.44,4:24:06,2504,999,9999,999,99,40.1,79.2,Quelques nuages,20,73,20,7.8,NW
443,Pierre Rolland,2021-08-17,Nouvelle-Aquitaine,Vienne,193.71,4:49:15,3003,999,9999,999,99,40.2,79.9,Quelques nuages,18,67,18,10.8,NW
444,Pierre Rolland,2021-08-16,Nouvelle-Aquitaine,Vienne,65.37,2:13:49,892,999,9999,999,99,29.3,62.3,Quelques nuages,19,70,19,13.2,NW
445,Pierre Rolland,2021-08-16,Nouvelle-Aquitaine,Vienne,65.37,2:12:35,896,999,9999,999,99,29.6,64.4,Quelques nuages,19,70,19,13.2,NW
446,Pierre Rolland,2021-08-15,Auvergne-Rhône-Alpes,Ain,59.56,2:04:11,1315,999,9999,999,99,28.8,86.0,Quelques nuages,17,89,17,6.2,SW
447,Pierre Rolland,2021-08-14,Auvergne-Rhône-Alpes,Ain,187.43,6:02:45,2929,999,9999,999,99,31.0,85.3,Dégagé,19,82,19,3.7,SSE
448,Pierre Rolland,2021-08-13,Auvergne-Rhône-Alpes,Puy-de-Dôme,0.34,1:16,0,999,9999,999,99,16.4,23.8,Quelques nuages,28,66,30,3.5,NE
449,Pierre Rolland,2021-08-13,Auvergne-Rhône-Alpes,Ain,66.39,2:02:55,775,999,9999,999,99,32.4,79.2,Dégagé,20,81,20,4.4,NW
450,Pierre Rolland,2021-08-12,Auvergne-Rhône-Alpes,Ain,112.78,4:09:42,2142,999,9999,999,99,27.1,71.6,Dégagé,24,66,24,5.0,SSE
451,Pierre Rolland,2021-08-11,Auvergne-Rhône-Alpes,Ain,124.79,4:56:42,2971,999,9999,999,99,25.2,75.6,Dégagé,18,82,18,2.6,NNE
452,Pierre Rolland,2021-08-10,Auvergne-Rhône-Alpes,Ain,176.93,6:31:31,3215,999,9999,999,99,27.1,72.7,Quelques nuages,18,60,18,3.5,SW
453,Pierre Rolland,2021-08-09,Auvergne-Rhône-Alpes,Ain,88.82,2:47:20,964,999,9999,999,99,31.9,82.1,Nuages,13,61,13,4.2,SW
454,Pierre Rolland,2021-08-08,Auvergne-Rhône-Alpes,Ain,29.24,1:09:39,485,999,9999,999,99,25.2,56.2,Quelques nuages,10,88,10,8.8,WSW
455,Pierre Rolland,2021-08-07,Nouvelle-Aquitaine,Creuse,66.06,1:47:01,828,999,9999,999,99,37.0,57.6,Quelques nuages,18,67,18,19.8,WSW
456,Pierre Rolland,2021-08-07,Nouvelle-Aquitaine,Creuse,6.63,16:21,122,999,9999,999,99,24.4,51.1,Quelques nuages,18,67,18,19.8,WSW
457,Pierre Rolland,2021-08-07,Auvergne-Rhône-Alpes,Ain,1.89,6:04,59,999,9999,999,99,18.7,26.3,Quelques nuages,20,73,20,25.5,SW
458,Pierre Rolland,2021-08-07,Auvergne-Rhône-Alpes,Loire,65.81,1:59:23,196,999,9999,999,99,33.1,57.6,Quelques nuages,17,79,17,20.9,SSW
459,Pierre Rolland,2021-08-06,Auvergne-Rhône-Alpes,Loire,110.09,3:21:52,334,999,9999,999,99,32.7,54.7,Quelques nuages,17,85,17,22.0,SW
460,Pierre Rolland,2021-08-05,Auvergne-Rhône-Alpes,Loire,139.73,4:13:27,380,999,9999,999,99,33.1,52.2,Nuages,17,83,17,13.8,WSW
461,Pierre Rolland,2021-08-03,Auvergne-Rhône-Alpes,Loire,2.27,5:17,109,999,9999,999,99,25.8,32.8,Nuages,17,73,17,12.2,SW
462,Pierre Rolland,2021-08-03,Auvergne-Rhône-Alpes,Loire,101.39,3:25:50,533,999,9999,999,99,29.6,42.5,Nuages,17,88,17,12.5,W
463,Pierre Rolland,2021-08-02,Auvergne-Rhône-Alpes,Loire,93.2,3:01:31,228,999,9999,999,99,30.8,56.9,Quelques nuages,19,79,19,11.4,WSW
464,Pierre Rolland,2021-09-23,Auvergne-Rhône-Alpes,Loire,47.43,1:49:59,112,999,9999,999,99,25.9,41.8,Dégagé,15,77,15,5.3,NNE
465,Pierre Rolland,2021-09-16,Auvergne-Rhône-Alpes,Ain,188.38,4:21:46,2439,999,9999,999,99,43.2,88.6,Quelques nuages,15,82,15,12.1,N
466,Pierre Rolland,2021-09-16,Auvergne-Rhône-Alpes,Ain,0.03,8s,0,999,9999,999,99,13.4,14.8,Quelques nuages,15,82,15,12.1,N
467,Pierre Rolland,2021-09-12,Auvergne-Rhône-Alpes,Ain,62.58,2:07:15,1344,999,9999,999,99,29.5,81.4,Quelques nuages,13,83,13,4.7,ESE
468,Pierre Rolland,2021-09-11,Auvergne-Rhône-Alpes,Ain,136.14,4:42:03,2035,999,9999,999,99,29.0,76.0,Quelques nuages,12,88,12,3.1,ESE
469,Pierre Rolland,2021-09-10,Auvergne-Rhône-Alpes,Loire,37.86,1:28:30,98,999,9999,999,99,25.7,39.6,Quelques nuages,19,93,19,12.3,SW
470,Pierre Rolland,2021-09-09,Auvergne-Rhône-Alpes,Loire,84.3,2:45:02,276,999,9999,999,99,30.6,54.4,Quelques nuages,21,87,21,13.5,SW
471,Pierre Rolland,2021-09-08,Auvergne-Rhône-Alpes,Loire,153.27,4:31:01,649,999,9999,999,99,33.9,59.4,Quelques nuages,24,66,25,8.7,S
472,Pierre Rolland,2021-09-07,Auvergne-Rhône-Alpes,Loire,75.94,2:30:59,156,999,9999,999,99,30.2,52.2,Dégagé,21,60,21,13.8,E
473,Pierre Rolland,2021-09-06,Auvergne-Rhône-Alpes,Loire,38.87,1:27:15,72,999,9999,999,99,26.7,37.4,Dégagé,23,61,23,9.9,E
474,Pierre Rolland,2021-09-05,Bourgogne-Franche-Comté,Doubs,506.64,4:41:38,2712,999,9999,999,99,107.9,163.1,Quelques nuages,20,66,20,6.2,NNE
475,Pierre Rolland,2021-09-05,Bourgogne-Franche-Comté,Doubs,203.34,5:05:06,3002,999,9999,999,99,40.0,79.9,Quelques nuages,20,63,20,3.3,E
476,Pierre Rolland,2021-09-04,Bourgogne-Franche-Comté,Jura,185.11,4:32:09,2761,999,9999,999,99,40.8,78.5,Quelques nuages,23,80,23,5.0,WNW
477,Pierre Rolland,2021-09-04,Bourgogne-Franche-Comté,Jura,0.67,34s,2,999,9999,999,99,71.4,78.8,Quelques nuages,17,87,17,3.6,ESE
478,Pierre Rolland,2021-09-03,Auvergne-Rhône-Alpes,Loire,48.94,1:41:18,116,999,9999,999,99,29.0,47.2,Quelques nuages,18,75,18,5.1,ESE
479,Pierre Rolland,2021-09-02,Auvergne-Rhône-Alpes,Loire,60.69,1:58:51,118,999,9999,999,99,30.6,48.6,Dégagé,19,72,19,18.4,ENE
480,Pierre Rolland,2021-09-01,Auvergne-Rhône-Alpes,Loire,135.62,3:57:29,446,999,9999,999,99,34.3,56.2,Dégagé,20,68,20,21.0,NE
481,Pierre Rolland,2021-10-19,Auvergne-Rhône-Alpes,Loire,30.46,1:13:44,88,999,9999,999,99,24.8,38.5,Quelques nuages,14,81,14,12.7,SSW
482,Pierre Rolland,2021-10-18,Auvergne-Rhône-Alpes,Loire,56.79,2:01:58,161,999,9999,999,99,27.9,39.6,Nuages,12,87,12,11.0,S
483,Pierre Rolland,2021-10-16,Auvergne-Rhône-Alpes,Loire,35.38,1:42:08,137,999,9999,999,99,20.8,44.6,Dégagé,17,67,17,8.4,ENE
484,Pierre Rolland,2021-11-30,Auvergne-Rhône-Alpes,Loire,82.65,2:58:39,298,999,9999,999,99,27.8,47.7,Nuages,3,91,2,21.6,SW
485,Pierre Rolland,2021-11-29,Auvergne-Rhône-Alpes,Loire,53.42,1:53:08,149,999,9999,999,99,28.3,47.8,Quelques nuages,4,75,1,12.1,NW
486,Pierre Rolland,2021-11-28,Auvergne-Rhône-Alpes,Loire,70.88,3:36:02,404,999,9999,999,99,19.7,41.7,Nuages,3,86,2,24.3,NW
487,Pierre Rolland,2021-11-26,Auvergne-Rhône-Alpes,Loire,43.65,1:37:07,127,999,9999,999,99,27.0,41.4,Nuages,4,89,1,11.7,WSW
488,Pierre Rolland,2021-11-24,Auvergne-Rhône-Alpes,Loire,99.67,3:20:50,544,999,9999,999,99,29.8,48.6,Dégagé,3,81,2,29.3,NE
489,Pierre Rolland,2021-11-22,Auvergne-Rhône-Alpes,Loire,98.55,3:18:46,553,999,9999,999,99,29.8,53.6,Quelques nuages,6,97,1,37.0,NE
490,Pierre Rolland,2021-11-21,Bretagne,Morbihan,72.61,2:13:08,723,999,9999,999,99,32.7,58.0,Quelques nuages,7,98,6,8.5,NW
491,Pierre Rolland,2021-11-20,Auvergne-Rhône-Alpes,Loire,49.34,1:42:57,131,999,9999,999,99,28.8,47.8,Dégagé,3,91,2,7.5,E
492,Pierre Rolland,2021-11-19,Auvergne-Rhône-Alpes,Loire,54.5,1:56:14,145,999,9999,999,99,28.1,40.6,Dégagé,9,72,9,6.2,NE
493,Pierre Rolland,2021-11-18,Auvergne-Rhône-Alpes,Ain,0.96,2:32,2,999,9999,999,99,22.9,31.2,Quelques nuages,12,62,12,5.7,N
494,Pierre Rolland,2021-11-18,Auvergne-Rhône-Alpes,Loire,61.77,2:11:07,149,999,9999,999,99,28.3,45.1,Quelques nuages,9,74,8,5.4,NNE
495,Pierre Rolland,2021-11-17,Auvergne-Rhône-Alpes,Loire,47.95,1:43:48,119,999,9999,999,99,27.7,46.7,Nuages,9,87,8,7.2,WNW
496,Pierre Rolland,2021-11-16,Auvergne-Rhône-Alpes,Loire,72.95,2:40:16,286,999,9999,999,99,27.3,39.7,Nuages,7,81,6,6.6,N
497,Pierre Rolland,2021-11-15,Auvergne-Rhône-Alpes,Loire,45.27,1:39:02,111,999,9999,999,99,27.4,39.8,Quelques nuages,10,74,10,15.5,NNE
498,Pierre Rolland,2021-11-14,Auvergne-Rhône-Alpes,Ain,163.69,1:27:37,1019,999,9999,999,99,112.1,159.9,Quelques nuages,12,70,12,18.0,NNE
499,Pierre Rolland,2021-11-14,Auvergne-Rhône-Alpes,Ain,50.55,1:51:50,731,999,9999,999,99,27.1,56.3,Quelques nuages,11,81,11,17.2,NNE
500,Pierre Rolland,2021-11-13,Bretagne,Côtes-d'Armor,0.31,1:40,0,999,9999,999,99,11.4,20.7,Nuages,14,80,14,21.9,NW
501,Pierre Rolland,2021-11-13,Bretagne,Côtes-d'Armor,104.13,3:23:41,424,999,9999,999,99,30.7,65.1,Quelques nuages,12,87,12,23.9,NW
502,Pierre Rolland,2021-11-12,Bretagne,Côtes-d'Armor,47.85,1:50:37,460,999,9999,999,99,26.0,50.4,Pluie,13,98,13,31.6,SW
503,Pierre Rolland,2021-11-10,Auvergne-Rhône-Alpes,Loire,47.96,1:45:45,112,999,9999,999,99,27.2,46.1,Quelques nuages,4,83,3,5.1,ENE
504,Pierre Rolland,2021-11-09,Auvergne-Rhône-Alpes,Loire,59.64,2:06:49,158,999,9999,999,99,28.2,39.3,Quelques nuages,8,70,7,6.9,NE
505,Pierre Rolland,2021-11-08,Auvergne-Rhône-Alpes,Loire,39.22,1:27:48,184,999,9999,999,99,26.8,38.6,Quelques nuages,10,74,10,6.0,N
506,Pierre Rolland,2021-11-06,Auvergne-Rhône-Alpes,Loire,41.27,1:33:13,86,999,9999,999,99,26.6,40.0,Dégagé,11,60,11,7.7,W
507,Pierre Rolland,2021-12-31,Auvergne-Rhône-Alpes,Ain,147.67,5:09:54,2503,999,9999,999,99,28.6,82.3,Dégagé,8,47,7,8.5,WSW
508,Pierre Rolland,2021-12-30,Auvergne-Rhône-Alpes,Ain,106.08,3:58:03,999,999,9999,999,99,26.7,67.7,Quelques nuages,6,98,6,3.8,N
509,Pierre Rolland,2021-12-29,Auvergne-Rhône-Alpes,Ain,0.39,18:24,9,999,9999,999,99,1.3,9.2,Pluie,7,98,4,18.1,WSW
510,Pierre Rolland,2021-12-28,Auvergne-Rhône-Alpes,Ain,0.29,11:20,11,999,9999,999,99,1.6,7.5,Pluie,5,100,0,26.0,W
511,Pierre Rolland,2021-12-27,Auvergne-Rhône-Alpes,Ain,0.74,31:04,23,999,9999,999,99,1.4,10.8,Pluie,4,100,0,21.4,SW
512,Pierre Rolland,2021-12-26,Auvergne-Rhône-Alpes,Ain,0.37,8:50,3,999,9999,999,99,2.6,13.7,Neige,3,100,0,11.8,SW
513,Pierre Rolland,2021-12-25,Auvergne-Rhône-Alpes,Ain,40.9,1:28:37,670,999,9999,999,99,27.7,72.3,Nuages,3,100,2,5.1,SSW
514,Pierre Rolland,2021-12-24,Auvergne-Rhône-Alpes,Ain,0.12,1:12,0,999,9999,999,99,6.3,10.7,Nuages,7,93,6,7.7,SSW
515,Pierre Rolland,2021-12-24,Auvergne-Rhône-Alpes,Ain,74.94,2:50:43,534,999,9999,999,99,26.3,77.9,Nuages,4,100,2,7.5,SSW
516,Pierre Rolland,2021-12-23,Auvergne-Rhône-Alpes,Ain,104.77,3:58:07,2178,999,9999,999,99,26.4,66.9,Nuages,3,99,2,6.9,S
517,Pierre Rolland,2021-12-21,Auvergne-Rhône-Alpes,Ain,7.13,32:22,170,999,9999,999,99,13.2,30.0,Dégagé,3,63,3,3.9,SSW
518,Pierre Rolland,2021-12-21,Auvergne-Rhône-Alpes,Ain,56.13,2:07:43,1008,999,9999,999,99,26.4,83.1,Dégagé,6,66,6,2.5,W
519,Pierre Rolland,2021-12-09,Auvergne-Rhône-Alpes,Ain,0.95,2:16,18,999,9999,999,99,25.4,31.8,Nuages,5,77,1,15.5,SW
520,Pierre Rolland,2021-12-09,Auvergne-Rhône-Alpes,Loire,51.34,1:42:13,138,999,9999,999,99,30.1,49.6,Quelques nuages,3,89,1,13.9,SW
521,Pierre Rolland,2021-12-08,Auvergne-Rhône-Alpes,Loire,98.79,3:24:14,359,999,9999,999,99,29.0,46.4,Quelques nuages,5,85,1,16.7,SSW
522,Pierre Rolland,2021-12-07,Auvergne-Rhône-Alpes,Ain,14.17,37:33,31,999,9999,999,99,22.7,45.6,Nuages,3,92,0,13.5,SSE
523,Pierre Rolland,2021-12-06,Auvergne-Rhône-Alpes,Loire,57.53,1:58:20,138,999,9999,999,99,29.2,43.4,Nuages,4,85,2,9.5,NNW
524,Pierre Rolland,2021-12-03,Auvergne-Rhône-Alpes,Loire,58.73,2:05:03,157,999,9999,999,99,28.2,45.1,Nuages,1,95,4,15.7,SSW
525,Pierre Rolland,2021-12-02,Auvergne-Rhône-Alpes,Loire,104.5,3:40:50,369,999,9999,999,99,28.4,47.2,Quelques nuages,3,85,1,18.2,NNW
