,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
154,Thibaut Pinot,2022-07-15,Auvergne-Rhône-Alpes,Isère,191.4,4:18:27,1723,999,9999,999,99,44.4,88.1,Dégagé,27,30,27,8.2,NW
155,Thibaut Pinot,2022-07-14,Auvergne-Rhône-Alpes,Ain,163.78,5:02:57,4687,999,9999,999,99,32.4,94.5,Quelques nuages,25,31,25,5.9,WNW
156,Thibaut Pinot,2022-07-09,Bourgogne-Franche-Comté,Jura,185.45,4:13:52,2326,999,9999,999,99,43.8,92.5,Quelques nuages,24,43,24,18.3,NNE
157,Thibaut Pinot,2022-07-08,Grand Est,Meurthe-et-Moselle,176.08,4:01:27,2534,999,9999,999,99,43.8,85.0,Dégagé,23,40,23,13.1,N
158,Thibaut Pinot,2022-07-06,Hauts-de-France,Nord,169.05,3:38:19,707,999,9999,999,99,46.5,76.9,Quelques nuages,22,49,22,11.2,NNW
159,Thibaut Pinot,2022-07-04,Hauts-de-France,Pas-de-Calais,50.28,1:31:55,677,999,9999,999,99,32.8,67.8,Quelques nuages,18,69,18,9.4,NNW
160,Thibaut Pinot,2022-08-16,Bourgogne-Franche-Comté,Haute-Saône,142.03,4:36:26,2074,999,9999,999,99,30.8,66.2,Dégagé,16,83,16,3.2,E
161,Thibaut Pinot,2022-08-14,Bourgogne-Franche-Comté,Haute-Saône,69.6,2:13:31,1220,999,9999,999,99,31.3,66.2,Quelques nuages,21,51,21,8.1,SE
162,Thibaut Pinot,2022-08-12,Bourgogne-Franche-Comté,Haute-Saône,166.94,5:04:49,2487,999,9999,999,99,32.9,76.8,Dégagé,16,67,16,6.4,E
163,Thibaut Pinot,2022-08-11,Bourgogne-Franche-Comté,Haute-Saône,144.6,4:39:19,2882,999,9999,999,99,31.1,70.4,Dégagé,17,58,17,6.9,E
164,Thibaut Pinot,2022-08-10,Bourgogne-Franche-Comté,Haute-Saône,107.06,3:34:37,1883,999,9999,999,99,29.9,68.2,Dégagé,18,68,18,5.0,ENE
165,Thibaut Pinot,2022-08-09,Provence-Alpes-Côte d'Azur,Var,79.16,2:20:40,1217,999,9999,999,99,33.8,61.7,Quelques nuages,24,70,24,6.6,N
166,Thibaut Pinot,2022-08-07,Provence-Alpes-Côte d'Azur,Var,130.03,4:07:20,1837,999,9999,999,99,31.5,67.5,Quelques nuages,25,80,26,9.5,NNE
167,Thibaut Pinot,2022-08-06,Provence-Alpes-Côte d'Azur,Var,72.98,2:17:18,1234,999,9999,999,99,31.9,56.2,Quelques nuages,27,70,29,7.3,NE
168,Thibaut Pinot,2022-08-05,Provence-Alpes-Côte d'Azur,Var,126.62,4:00:06,1791,999,9999,999,99,31.6,68.7,Dégagé,28,56,29,7.4,N
169,Thibaut Pinot,2022-08-04,Provence-Alpes-Côte d'Azur,Var,67.47,2:11:18,1226,999,9999,999,99,30.8,70.0,Dégagé,27,63,29,3.7,NE
170,Thibaut Pinot,2022-08-02,Provence-Alpes-Côte d'Azur,Var,144.49,4:32:36,1911,999,9999,999,99,31.8,69.6,Quelques nuages,22,77,23,9.5,NNE
171,Thibaut Pinot,2022-08-01,Provence-Alpes-Côte d'Azur,Var,116.4,3:36:37,1691,999,9999,999,99,32.2,66.3,Dégagé,31,58,35,12.4,ESE
172,Thibaut Pinot,2022-08-16,Bourgogne-Franche-Comté,Haute-Saône,142.03,4:36:26,2074,999,9999,999,99,30.8,66.2,Dégagé,16,83,16,3.2,E
173,Thibaut Pinot,2022-08-14,Bourgogne-Franche-Comté,Haute-Saône,69.6,2:13:31,1220,999,9999,999,99,31.3,66.2,Quelques nuages,21,51,21,8.1,SE
174,Thibaut Pinot,2022-08-12,Bourgogne-Franche-Comté,Haute-Saône,166.94,5:04:49,2487,999,9999,999,99,32.9,76.8,Dégagé,16,67,16,6.4,E
175,Thibaut Pinot,2022-08-11,Bourgogne-Franche-Comté,Haute-Saône,144.6,4:39:19,2882,999,9999,999,99,31.1,70.4,Dégagé,17,58,17,6.9,E
176,Thibaut Pinot,2022-08-10,Bourgogne-Franche-Comté,Haute-Saône,107.06,3:34:37,1883,999,9999,999,99,29.9,68.2,Dégagé,18,68,18,5.0,ENE
177,Thibaut Pinot,2022-08-09,Provence-Alpes-Côte d'Azur,Var,79.16,2:20:40,1217,999,9999,999,99,33.8,61.7,Quelques nuages,24,70,24,6.6,N
178,Thibaut Pinot,2022-08-07,Provence-Alpes-Côte d'Azur,Var,130.03,4:07:20,1837,999,9999,999,99,31.5,67.5,Quelques nuages,25,80,26,9.5,NNE
179,Thibaut Pinot,2022-08-06,Provence-Alpes-Côte d'Azur,Var,72.98,2:17:18,1234,999,9999,999,99,31.9,56.2,Quelques nuages,27,70,29,7.3,NE
180,Thibaut Pinot,2022-08-05,Provence-Alpes-Côte d'Azur,Var,126.62,4:00:06,1791,999,9999,999,99,31.6,68.7,Dégagé,28,56,29,7.4,N
181,Thibaut Pinot,2022-08-04,Provence-Alpes-Côte d'Azur,Var,67.47,2:11:18,1226,999,9999,999,99,30.8,70.0,Dégagé,27,63,29,3.7,NE
182,Thibaut Pinot,2022-08-02,Provence-Alpes-Côte d'Azur,Var,144.49,4:32:36,1911,999,9999,999,99,31.8,69.6,Quelques nuages,22,77,23,9.5,NNE
183,Thibaut Pinot,2022-08-01,Provence-Alpes-Côte d'Azur,Var,116.4,3:36:37,1691,999,9999,999,99,32.2,66.3,Dégagé,31,58,35,12.4,ESE
184,Thibaut Pinot,2022-11-30,Bourgogne-Franche-Comté,Haute-Saône,114.42,4:03:25,1900,999,9999,999,99,28.2,69.4,Quelques nuages,4,100,4,2.2,NNE
185,Thibaut Pinot,2022-11-27,Bourgogne-Franche-Comté,Haute-Saône,150.14,5:03:42,2202,999,9999,999,99,29.7,75.4,Quelques nuages,1,91,1,6.4,ESE
186,Thibaut Pinot,2022-11-26,Bourgogne-Franche-Comté,Haute-Saône,122.05,4:01:24,1666,999,9999,999,99,30.3,71.7,Nuages,4,100,4,3.2,ENE
187,Thibaut Pinot,2022-11-24,Bourgogne-Franche-Comté,Haute-Saône,119.51,4:04:36,1541,999,9999,999,99,29.3,62.7,Pluie,7,92,4,14.8,SW
188,Thibaut Pinot,2022-12-31,Provence-Alpes-Côte d'Azur,Var,182.29,6:01:01,2621,999,9999,999,99,30.3,79.4,Quelques nuages,12,91,12,15.3,ENE
189,Thibaut Pinot,2022-12-29,Provence-Alpes-Côte d'Azur,Var,166.28,5:22:04,2097,999,9999,999,99,31.0,59.1,Quelques nuages,13,88,13,10.0,S
190,Thibaut Pinot,2022-12-28,Provence-Alpes-Côte d'Azur,Var,154.45,5:02:13,2488,999,9999,999,99,30.7,61.7,Dégagé,9,72,8,6.9,NW
191,Thibaut Pinot,2022-12-27,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,114.7,3:36:42,1513,999,9999,999,99,31.8,67.9,Dégagé,13,62,13,12.7,NW
192,Thibaut Pinot,2022-12-24,Bourgogne-Franche-Comté,Haute-Saône,113.36,4:04:02,2378,999,9999,999,99,27.9,85.5,Nuages,9,93,8,11.2,WSW
193,Thibaut Pinot,2022-12-07,Bourgogne-Franche-Comté,Haute-Saône,114.78,4:00:07,1857,999,9999,999,99,28.7,73.0,Quelques nuages,2,99,2,3.4,NNE
194,Thibaut Pinot,2022-12-05,Bourgogne-Franche-Comté,Haute-Saône,117.64,4:00:36,1091,999,9999,999,99,29.3,58.8,Nuages,2,87,1,5.1,SSW
195,Thibaut Pinot,2022-12-04,Bourgogne-Franche-Comté,Haute-Saône,66.21,2:12:56,956,999,9999,999,99,29.9,63.5,Nuages,1,92,1,4.5,ESE
196,Thibaut Pinot,2022-12-03,Bourgogne-Franche-Comté,Haute-Saône,111.22,3:50:26,1458,999,9999,999,99,29.0,68.3,Nuages,0,98,3,8.2,E
