Date,Mesure,Région
2021-09-20,41.0,Île-de-France
2021-09-21,27.0,Île-de-France
2021-09-22,54.39114832535885,Île-de-France
2021-09-23,60.0,Île-de-France
2021-09-24,53.0,Île-de-France
2021-09-25,54.39114832535885,Île-de-France
2021-09-26,67.0,Île-de-France
2021-09-27,58.0,Île-de-France
2021-09-28,40.0,Île-de-France
2021-09-29,54.39114832535885,Île-de-France
2021-09-30,20.0,Île-de-France
2021-10-01,42.0,Île-de-France
2021-10-02,54.39114832535885,Île-de-France
2021-10-03,41.0,Île-de-France
2021-10-04,54.39114832535885,Île-de-France
2021-10-05,42.0,Île-de-France
2021-10-06,26.0,Île-de-France
2021-10-07,54.39114832535885,Île-de-France
2021-10-08,53.0,Île-de-France
2021-10-09,54.39114832535885,Île-de-France
2021-10-10,73.0,Île-de-France
2021-10-11,78.0,Île-de-France
2021-10-12,55.0,Île-de-France
2021-10-13,36.0,Île-de-France
2021-10-14,44.0,Île-de-France
2021-10-15,81.0,Île-de-France
2021-10-16,54.39114832535885,Île-de-France
2021-10-17,60.0,Île-de-France
2021-10-18,64.0,Île-de-France
2021-10-19,64.0,Île-de-France
2021-10-20,50.0,Île-de-France
2021-10-21,45.0,Île-de-France
2021-10-22,30.0,Île-de-France
2021-10-23,45.0,Île-de-France
2021-10-24,54.0,Île-de-France
2021-10-25,54.39114832535885,Île-de-France
2021-10-26,64.0,Île-de-France
2021-10-27,45.0,Île-de-France
2021-10-28,54.39114832535885,Île-de-France
2021-10-29,58.0,Île-de-France
2021-10-30,54.39114832535885,Île-de-France
2021-10-31,48.0,Île-de-France
2021-11-01,42.0,Île-de-France
2021-11-02,30.0,Île-de-France
2021-11-03,29.0,Île-de-France
2021-11-04,44.0,Île-de-France
2021-11-05,30.0,Île-de-France
2021-11-06,30.0,Île-de-France
2021-11-07,73.0,Île-de-France
2021-11-08,54.39114832535885,Île-de-France
2021-11-09,57.0,Île-de-France
2021-11-10,93.0,Île-de-France
2021-11-11,123.0,Île-de-France
2021-11-12,54.39114832535885,Île-de-France
2021-11-13,90.0,Île-de-France
2021-11-14,54.39114832535885,Île-de-France
2021-11-15,48.0,Île-de-France
2021-11-16,69.0,Île-de-France
2021-11-17,54.39114832535885,Île-de-France
2021-11-18,66.0,Île-de-France
2021-11-19,54.39114832535885,Île-de-France
2021-11-20,74.0,Île-de-France
2021-11-21,54.39114832535885,Île-de-France
2021-11-22,46.0,Île-de-France
2021-11-23,43.0,Île-de-France
2021-11-24,45.0,Île-de-France
2021-11-25,58.0,Île-de-France
2021-11-26,79.0,Île-de-France
2021-11-27,38.0,Île-de-France
2021-11-28,28.0,Île-de-France
2021-11-29,16.0,Île-de-France
2021-11-30,45.0,Île-de-France
2021-12-01,44.0,Île-de-France
2021-12-02,27.0,Île-de-France
2021-12-03,35.0,Île-de-France
2021-12-04,50.0,Île-de-France
2021-12-05,54.39114832535885,Île-de-France
2021-12-06,33.0,Île-de-France
2021-12-07,36.0,Île-de-France
2021-12-08,43.0,Île-de-France
2021-12-09,54.39114832535885,Île-de-France
2021-12-10,50.0,Île-de-France
2021-12-11,28.0,Île-de-France
2021-12-12,54.39114832535885,Île-de-France
2021-12-13,64.0,Île-de-France
2021-12-14,54.39114832535885,Île-de-France
2021-12-15,72.0,Île-de-France
2021-12-16,67.0,Île-de-France
2021-12-17,84.0,Île-de-France
2021-12-18,54.39114832535885,Île-de-France
2021-12-19,69.0,Île-de-France
2021-12-20,54.39114832535885,Île-de-France
2021-12-21,59.0,Île-de-France
2021-12-22,74.0,Île-de-France
2021-12-23,54.39114832535885,Île-de-France
2021-12-24,92.0,Île-de-France
2021-12-25,65.0,Île-de-France
2021-12-26,73.0,Île-de-France
2021-12-27,54.0,Île-de-France
2021-12-28,47.0,Île-de-France
2021-12-29,37.0,Île-de-France
2021-12-30,38.0,Île-de-France
2021-12-31,54.39114832535885,Île-de-France
2022-01-01,51.0,Île-de-France
2022-01-02,54.39114832535885,Île-de-France
2022-01-03,49.0,Île-de-France
2022-01-04,38.0,Île-de-France
2022-01-05,26.0,Île-de-France
2022-01-06,37.0,Île-de-France
2022-01-07,54.39114832535885,Île-de-France
2022-01-08,40.0,Île-de-France
2022-01-09,37.0,Île-de-France
2022-01-10,34.0,Île-de-France
2022-01-11,76.0,Île-de-France
2022-01-12,54.39114832535885,Île-de-France
2022-01-13,104.0,Île-de-France
2022-01-14,54.39114832535885,Île-de-France
2022-01-15,104.0,Île-de-France
2022-01-16,54.39114832535885,Île-de-France
2022-01-17,87.0,Île-de-France
2022-01-18,77.0,Île-de-France
2022-01-19,65.0,Île-de-France
2022-01-20,68.0,Île-de-France
2022-01-21,50.0,Île-de-France
2022-01-22,54.39114832535885,Île-de-France
2022-01-23,61.0,Île-de-France
2022-01-24,65.0,Île-de-France
2022-01-25,86.0,Île-de-France
2022-01-26,54.39114832535885,Île-de-France
2022-01-27,108.0,Île-de-France
2022-01-28,93.0,Île-de-France
2022-01-29,54.39114832535885,Île-de-France
2022-01-30,52.0,Île-de-France
2022-01-31,45.0,Île-de-France
2022-02-01,38.0,Île-de-France
2022-02-02,36.0,Île-de-France
2022-02-03,25.0,Île-de-France
2022-02-04,54.39114832535885,Île-de-France
2022-02-05,41.0,Île-de-France
2022-02-06,54.39114832535885,Île-de-France
2022-02-07,35.0,Île-de-France
2022-02-08,39.0,Île-de-France
2022-02-09,73.0,Île-de-France
2022-02-10,68.0,Île-de-France
2022-02-11,54.39114832535885,Île-de-France
2022-02-12,52.0,Île-de-France
2022-02-13,66.0,Île-de-France
2022-02-14,54.39114832535885,Île-de-France
2022-02-15,31.0,Île-de-France
2022-02-16,34.0,Île-de-France
2022-02-17,19.0,Île-de-France
2022-02-18,47.0,Île-de-France
2022-02-19,38.0,Île-de-France
2022-02-20,54.39114832535885,Île-de-France
2022-02-21,36.0,Île-de-France
2022-02-22,46.0,Île-de-France
2022-02-23,52.0,Île-de-France
2022-02-24,54.0,Île-de-France
2022-02-25,54.39114832535885,Île-de-France
2022-02-26,34.0,Île-de-France
2022-02-27,60.0,Île-de-France
2022-02-28,54.39114832535885,Île-de-France
2022-03-01,62.0,Île-de-France
2022-03-02,91.0,Île-de-France
2022-03-03,96.0,Île-de-France
2022-03-04,109.0,Île-de-France
2022-03-05,112.0,Île-de-France
2022-03-06,54.39114832535885,Île-de-France
2022-03-07,118.0,Île-de-France
2022-03-08,90.0,Île-de-France
2022-03-09,105.0,Île-de-France
2022-03-10,54.39114832535885,Île-de-France
2022-03-11,72.0,Île-de-France
2022-03-12,52.0,Île-de-France
2022-03-13,47.0,Île-de-France
2022-03-14,54.39114832535885,Île-de-France
2022-03-15,51.0,Île-de-France
2022-03-16,58.0,Île-de-France
2022-03-17,54.39114832535885,Île-de-France
2022-03-18,43.0,Île-de-France
2022-03-19,66.0,Île-de-France
2022-03-20,54.39114832535885,Île-de-France
2022-03-21,61.0,Île-de-France
2022-03-22,84.0,Île-de-France
2022-03-23,76.0,Île-de-France
2022-03-24,86.0,Île-de-France
2022-03-25,93.0,Île-de-France
2022-03-26,54.39114832535885,Île-de-France
2022-03-27,98.0,Île-de-France
2022-03-28,54.39114832535885,Île-de-France
2022-03-29,105.0,Île-de-France
2022-03-30,54.39114832535885,Île-de-France
2022-03-31,118.0,Île-de-France
2022-04-01,69.0,Île-de-France
2022-04-02,39.0,Île-de-France
2022-04-03,54.39114832535885,Île-de-France
2022-04-04,54.0,Île-de-France
2022-04-05,54.39114832535885,Île-de-France
2022-04-06,43.0,Île-de-France
2022-04-07,36.0,Île-de-France
2022-04-08,54.39114832535885,Île-de-France
2022-04-09,35.0,Île-de-France
2022-04-10,39.0,Île-de-France
2022-04-11,63.0,Île-de-France
2022-04-12,54.39114832535885,Île-de-France
2022-04-13,43.0,Île-de-France
2022-04-14,54.39114832535885,Île-de-France
2022-04-15,63.0,Île-de-France
2022-04-16,57.0,Île-de-France
2022-04-17,63.0,Île-de-France
2022-04-18,54.39114832535885,Île-de-France
2022-04-19,40.0,Île-de-France
2022-04-20,46.0,Île-de-France
2022-04-21,54.39114832535885,Île-de-France
2022-04-22,50.0,Île-de-France
2022-04-23,49.0,Île-de-France
2022-04-24,60.0,Île-de-France
2022-04-25,62.0,Île-de-France
2022-04-26,61.0,Île-de-France
2022-04-27,54.39114832535885,Île-de-France
2022-04-28,63.0,Île-de-France
2022-04-29,68.0,Île-de-France
2022-04-30,54.39114832535885,Île-de-France
2022-05-01,60.0,Île-de-France
2022-05-02,56.0,Île-de-France
2022-05-03,54.39114832535885,Île-de-France
2022-05-04,70.0,Île-de-France
2022-05-05,66.0,Île-de-France
2022-05-06,48.0,Île-de-France
2022-05-07,57.0,Île-de-France
2022-05-08,54.39114832535885,Île-de-France
2022-05-09,76.0,Île-de-France
2022-05-10,64.0,Île-de-France
2022-05-11,65.0,Île-de-France
2022-05-12,52.0,Île-de-France
2022-05-13,41.0,Île-de-France
2022-05-14,37.0,Île-de-France
2022-05-15,50.0,Île-de-France
2022-05-16,54.0,Île-de-France
2022-05-17,54.39114832535885,Île-de-France
2022-05-18,54.0,Île-de-France
2022-05-19,45.0,Île-de-France
2022-05-20,60.0,Île-de-France
2022-05-21,54.0,Île-de-France
2022-05-22,48.0,Île-de-France
2022-05-23,51.0,Île-de-France
2022-05-24,54.39114832535885,Île-de-France
2022-05-25,31.0,Île-de-France
2022-05-26,39.0,Île-de-France
2022-05-27,54.39114832535885,Île-de-France
2022-05-28,33.0,Île-de-France
2022-05-29,54.39114832535885,Île-de-France
2022-05-30,38.0,Île-de-France
2022-05-31,44.0,Île-de-France
2022-06-01,54.39114832535885,Île-de-France
2022-06-02,46.0,Île-de-France
2022-06-03,44.0,Île-de-France
2022-06-04,55.0,Île-de-France
2022-06-05,54.39114832535885,Île-de-France
2022-06-06,46.0,Île-de-France
2022-06-07,27.0,Île-de-France
2022-06-08,35.0,Île-de-France
2022-06-09,35.0,Île-de-France
2022-06-10,36.0,Île-de-France
2022-06-11,54.39114832535885,Île-de-France
2022-06-12,40.0,Île-de-France
2022-06-13,34.0,Île-de-France
2022-06-14,41.0,Île-de-France
2022-06-15,49.0,Île-de-France
2022-06-16,57.0,Île-de-France
2022-06-17,56.0,Île-de-France
2022-06-18,60.0,Île-de-France
2022-06-19,71.0,Île-de-France
2022-06-20,63.0,Île-de-France
2022-06-21,57.0,Île-de-France
2022-06-22,57.0,Île-de-France
2022-06-23,54.39114832535885,Île-de-France
2022-06-24,53.0,Île-de-France
2022-06-25,35.0,Île-de-France
2022-06-26,36.0,Île-de-France
2022-06-27,38.0,Île-de-France
2022-06-28,38.0,Île-de-France
2022-06-29,38.0,Île-de-France
2022-06-30,44.0,Île-de-France
2022-07-01,37.0,Île-de-France
2022-07-02,31.0,Île-de-France
2022-07-03,43.0,Île-de-France
2022-07-04,29.0,Île-de-France
2022-07-05,54.39114832535885,Île-de-France
2022-07-06,36.0,Île-de-France
2022-07-07,40.0,Île-de-France
2022-07-08,36.0,Île-de-France
2022-07-09,54.39114832535885,Île-de-France
2022-07-10,47.0,Île-de-France
2022-07-11,37.0,Île-de-France
2022-07-12,39.0,Île-de-France
2022-07-13,54.39114832535885,Île-de-France
2022-07-14,59.0,Île-de-France
2022-07-15,57.0,Île-de-France
2022-07-16,39.0,Île-de-France
2022-07-17,52.0,Île-de-France
2022-07-18,44.0,Île-de-France
2022-07-19,63.0,Île-de-France
2022-07-20,78.0,Île-de-France
2022-07-21,76.0,Île-de-France
2022-07-22,54.0,Île-de-France
2022-07-23,64.0,Île-de-France
2022-07-24,66.0,Île-de-France
2022-07-25,56.0,Île-de-France
2022-07-26,43.0,Île-de-France
2022-07-27,35.0,Île-de-France
2022-07-28,54.39114832535885,Île-de-France
2022-07-29,43.0,Île-de-France
2022-07-30,51.0,Île-de-France
2022-07-31,48.0,Île-de-France
2022-08-01,31.0,Île-de-France
2022-08-02,33.0,Île-de-France
2022-08-03,54.39114832535885,Île-de-France
2022-08-04,54.0,Île-de-France
2022-08-05,41.0,Île-de-France
2022-08-06,41.0,Île-de-France
2022-08-07,54.39114832535885,Île-de-France
2022-08-08,36.0,Île-de-France
2022-08-09,43.0,Île-de-France
2022-08-10,48.0,Île-de-France
2022-08-11,52.0,Île-de-France
2022-08-12,58.0,Île-de-France
2022-08-13,59.0,Île-de-France
2022-08-14,45.0,Île-de-France
2022-08-15,54.39114832535885,Île-de-France
2022-08-16,53.0,Île-de-France
2022-08-17,62.0,Île-de-France
2022-08-18,59.0,Île-de-France
2022-08-19,62.0,Île-de-France
2022-08-20,40.0,Île-de-France
2022-08-21,40.0,Île-de-France
2022-08-22,47.0,Île-de-France
2022-08-23,40.0,Île-de-France
2022-08-24,46.0,Île-de-France
2022-08-25,46.0,Île-de-France
2022-08-26,54.0,Île-de-France
2022-08-27,54.39114832535885,Île-de-France
2022-08-28,41.0,Île-de-France
2022-08-29,47.0,Île-de-France
2022-08-30,47.0,Île-de-France
2022-08-31,54.39114832535885,Île-de-France
2022-09-01,54.0,Île-de-France
2022-09-02,56.0,Île-de-France
2022-09-03,56.0,Île-de-France
2022-09-04,47.0,Île-de-France
2022-09-05,54.39114832535885,Île-de-France
2022-09-06,45.0,Île-de-France
2022-09-07,46.0,Île-de-France
2022-09-08,54.39114832535885,Île-de-France
2022-09-09,43.0,Île-de-France
2022-09-10,54.39114832535885,Île-de-France
2022-09-11,33.0,Île-de-France
2022-09-12,54.39114832535885,Île-de-France
2022-09-13,49.0,Île-de-France
2022-09-14,55.0,Île-de-France
2022-09-15,45.0,Île-de-France
2022-09-16,42.0,Île-de-France
2022-09-17,36.0,Île-de-France
2022-09-18,54.39114832535885,Île-de-France
2022-09-19,32.0,Île-de-France
2022-09-20,36.0,Île-de-France
2022-09-21,52.0,Île-de-France
2022-09-22,53.0,Île-de-France
2022-09-23,54.0,Île-de-France
2022-09-24,76.0,Île-de-France
2022-09-25,51.0,Île-de-France
2022-09-26,35.0,Île-de-France
2022-09-27,54.39114832535885,Île-de-France
2022-09-28,38.0,Île-de-France
2022-09-29,54.39114832535885,Île-de-France
2022-09-30,49.0,Île-de-France
2022-10-01,66.0,Île-de-France
2022-10-02,31.0,Île-de-France
2022-10-03,34.0,Île-de-France
2022-10-04,54.39114832535885,Île-de-France
2022-10-05,70.0,Île-de-France
2022-10-06,54.39114832535885,Île-de-France
2022-10-07,49.0,Île-de-France
2022-10-08,68.0,Île-de-France
2022-10-09,48.0,Île-de-France
2022-10-10,57.0,Île-de-France
2022-10-11,64.0,Île-de-France
2022-10-12,53.0,Île-de-France
2022-10-13,54.39114832535885,Île-de-France
2022-10-14,65.0,Île-de-France
2022-10-15,42.0,Île-de-France
2022-10-16,38.0,Île-de-France
2022-10-17,31.0,Île-de-France
2022-10-18,62.0,Île-de-France
2022-10-19,54.39114832535885,Île-de-France
2022-10-20,53.0,Île-de-France
2022-10-21,54.39114832535885,Île-de-France
2022-10-22,56.0,Île-de-France
2022-10-23,57.0,Île-de-France
2022-10-24,54.39114832535885,Île-de-France
2022-10-25,42.0,Île-de-France
2022-10-26,51.0,Île-de-France
2022-10-27,51.0,Île-de-France
2022-10-28,54.39114832535885,Île-de-France
2022-10-29,72.0,Île-de-France
2022-10-30,76.0,Île-de-France
2022-10-31,61.0,Île-de-France
2022-11-01,54.39114832535885,Île-de-France
2022-11-02,46.0,Île-de-France
2022-11-03,54.39114832535885,Île-de-France
2022-11-04,48.0,Île-de-France
2022-11-05,36.0,Île-de-France
2022-11-06,57.0,Île-de-France
2022-11-07,54.0,Île-de-France
2022-11-08,54.39114832535885,Île-de-France
2022-11-09,49.0,Île-de-France
2022-11-10,41.0,Île-de-France
2022-11-11,54.39114832535885,Île-de-France
2022-11-12,53.0,Île-de-France
2022-11-13,54.39114832535885,Île-de-France
2022-11-14,77.0,Île-de-France
2022-11-15,62.0,Île-de-France
2022-11-16,54.39114832535885,Île-de-France
2022-11-17,44.0,Île-de-France
2022-11-18,36.0,Île-de-France
2022-11-19,54.39114832535885,Île-de-France
2022-11-20,54.39114832535885,Île-de-France
2022-11-21,54.39114832535885,Île-de-France
2022-11-22,54.39114832535885,Île-de-France
2022-11-23,54.39114832535885,Île-de-France
2022-11-24,54.39114832535885,Île-de-France
2022-11-25,54.39114832535885,Île-de-France
2022-11-26,54.39114832535885,Île-de-France
2022-11-27,54.39114832535885,Île-de-France
2022-11-28,54.39114832535885,Île-de-France
2022-11-29,54.39114832535885,Île-de-France
2022-11-30,54.39114832535885,Île-de-France
2022-12-01,54.39114832535885,Île-de-France
2022-12-02,54.39114832535885,Île-de-France
2022-12-03,54.39114832535885,Île-de-France
2022-12-04,54.39114832535885,Île-de-France
2022-12-05,54.39114832535885,Île-de-France
2022-12-06,54.39114832535885,Île-de-France
2022-12-07,54.39114832535885,Île-de-France
2022-12-08,76.0,Île-de-France
2022-12-09,80.0,Île-de-France
2022-12-10,77.0,Île-de-France
2022-12-11,73.0,Île-de-France
2022-12-12,62.0,Île-de-France
2022-12-13,78.0,Île-de-France
2022-12-14,54.39114832535885,Île-de-France
2022-12-15,54.39114832535885,Île-de-France
2022-12-16,54.39114832535885,Île-de-France
2022-12-17,54.39114832535885,Île-de-France
2022-12-18,54.39114832535885,Île-de-France
2022-12-19,94.0,Île-de-France
2022-12-20,59.0,Île-de-France
2022-12-21,54.39114832535885,Île-de-France
2022-12-22,54.39114832535885,Île-de-France
2022-12-23,42.0,Île-de-France
2022-12-24,31.0,Île-de-France
2022-12-25,54.39114832535885,Île-de-France
2022-12-26,55.0,Île-de-France
2022-12-27,38.0,Île-de-France
2022-12-28,56.0,Île-de-France
2022-12-29,37.0,Île-de-France
2022-12-30,38.0,Île-de-France
2022-12-31,54.39114832535885,Île-de-France
2023-01-01,54.39114832535885,Île-de-France
2023-01-02,54.0,Île-de-France
2023-01-03,36.0,Île-de-France
2023-01-04,50.0,Île-de-France
2023-01-05,29.0,Île-de-France
2023-01-06,23.0,Île-de-France
2023-01-07,35.0,Île-de-France
2023-01-08,43.0,Île-de-France
2023-01-09,34.0,Île-de-France
2023-01-10,31.0,Île-de-France
2023-01-11,44.0,Île-de-France
2023-01-12,20.0,Île-de-France
2023-01-13,31.0,Île-de-France
2023-01-14,34.0,Île-de-France
2023-01-15,54.39114832535885,Île-de-France
2023-01-16,29.0,Île-de-France
2023-01-17,26.0,Île-de-France
2023-01-18,57.0,Île-de-France
2023-01-19,54.39114832535885,Île-de-France
2023-01-20,54.0,Île-de-France
2023-01-21,55.0,Île-de-France
2023-01-22,71.0,Île-de-France
2023-01-23,72.0,Île-de-France
2023-01-24,71.0,Île-de-France
2023-01-25,72.0,Île-de-France
2023-01-26,54.39114832535885,Île-de-France
2023-01-27,94.0,Île-de-France
2023-01-28,54.39114832535885,Île-de-France
2023-01-29,66.0,Île-de-France
2023-01-30,82.0,Île-de-France
2023-01-31,56.0,Île-de-France
2023-02-01,59.0,Île-de-France
2023-02-02,46.0,Île-de-France
2023-02-03,38.0,Île-de-France
2023-02-04,29.0,Île-de-France
2023-02-05,49.0,Île-de-France
2023-02-06,42.0,Île-de-France
2023-02-07,58.0,Île-de-France
2023-02-08,66.0,Île-de-France
2023-02-09,81.0,Île-de-France
2023-02-10,137.0,Île-de-France
2023-02-11,120.0,Île-de-France
2023-02-12,77.0,Île-de-France
2023-02-13,33.0,Île-de-France
2023-02-14,83.0,Île-de-France
2023-02-15,129.0,Île-de-France
2023-02-16,150.0,Île-de-France
2023-02-17,81.0,Île-de-France
2023-02-18,41.0,Île-de-France
2023-02-19,31.0,Île-de-France
2023-02-20,42.0,Île-de-France
2023-02-21,74.0,Île-de-France
2023-02-22,113.0,Île-de-France
2023-02-23,54.39114832535885,Île-de-France
2023-02-24,61.0,Île-de-France
2023-02-25,54.39114832535885,Île-de-France
2023-02-26,45.0,Île-de-France
2023-02-27,46.0,Île-de-France
2023-02-28,46.0,Île-de-France
2023-03-01,65.0,Île-de-France
2023-03-02,54.39114832535885,Île-de-France
2023-03-03,104.0,Île-de-France
2023-03-04,99.0,Île-de-France
2023-03-05,74.0,Île-de-France
2023-03-06,60.0,Île-de-France
2023-03-07,64.0,Île-de-France
2023-03-08,54.39114832535885,Île-de-France
2023-03-09,39.0,Île-de-France
2023-03-10,40.0,Île-de-France
2023-03-11,54.39114832535885,Île-de-France
2023-03-12,53.0,Île-de-France
2023-03-13,48.0,Île-de-France
2023-03-14,41.0,Île-de-France
2023-03-15,29.0,Île-de-France
2023-03-16,34.0,Île-de-France
2023-03-17,54.39114832535885,Île-de-France
2023-03-18,59.0,Île-de-France
2023-03-19,54.39114832535885,Île-de-France
2023-03-20,22.0,Île-de-France
2023-03-21,42.0,Île-de-France
2023-03-22,54.39114832535885,Île-de-France
2023-03-23,43.0,Île-de-France
2023-03-24,48.0,Île-de-France
2023-03-25,52.0,Île-de-France
2023-03-26,32.0,Île-de-France
2023-03-27,32.0,Île-de-France
2023-03-28,54.39114832535885,Île-de-France
2023-03-29,53.0,Île-de-France
2023-03-30,55.0,Île-de-France
2023-03-31,40.0,Île-de-France
2023-04-01,39.0,Île-de-France
2023-04-02,27.0,Île-de-France
2023-04-03,54.39114832535885,Île-de-France
2023-04-04,49.0,Île-de-France
2023-04-05,54.39114832535885,Île-de-France
2023-04-06,67.0,Île-de-France
2023-04-07,51.0,Île-de-France
2023-04-08,42.0,Île-de-France
2023-04-09,54.0,Île-de-France
2023-04-10,65.0,Île-de-France
2023-04-11,54.39114832535885,Île-de-France
2023-04-12,35.0,Île-de-France
2023-04-13,54.39114832535885,Île-de-France
2023-04-14,34.0,Île-de-France
2023-04-15,54.39114832535885,Île-de-France
2023-04-16,38.0,Île-de-France
2023-04-17,49.0,Île-de-France
2023-04-18,69.0,Île-de-France
2023-04-19,93.0,Île-de-France
2023-04-20,54.39114832535885,Île-de-France
2023-04-21,56.0,Île-de-France
2023-04-22,61.0,Île-de-France
2023-04-23,66.0,Île-de-France
2023-04-24,54.39114832535885,Île-de-France
2023-04-25,43.0,Île-de-France
2023-04-26,49.0,Île-de-France
2023-04-27,59.0,Île-de-France
2023-04-28,53.0,Île-de-France
2023-04-29,54.39114832535885,Île-de-France
2023-04-30,56.0,Île-de-France
2023-05-01,66.0,Île-de-France
2023-05-02,54.39114832535885,Île-de-France
2023-05-03,54.0,Île-de-France
2023-05-04,56.0,Île-de-France
2023-05-05,54.39114832535885,Île-de-France
2023-05-06,42.0,Île-de-France
2023-05-07,54.0,Île-de-France
2023-05-08,54.39114832535885,Île-de-France
2023-05-09,45.0,Île-de-France
2023-05-10,34.0,Île-de-France
2023-05-11,41.0,Île-de-France
2023-05-12,44.0,Île-de-France
2023-05-13,54.39114832535885,Île-de-France
2023-05-14,69.0,Île-de-France
2023-05-15,72.0,Île-de-France
2023-05-16,63.0,Île-de-France
2023-05-17,38.0,Île-de-France
2023-05-18,47.0,Île-de-France
2023-05-19,50.0,Île-de-France
2023-05-20,59.0,Île-de-France
2023-05-21,66.0,Île-de-France
2023-05-22,64.0,Île-de-France
2023-05-23,67.0,Île-de-France
2023-05-24,54.39114832535885,Île-de-France
2023-05-25,57.0,Île-de-France
2023-05-26,67.0,Île-de-France
2023-05-27,66.0,Île-de-France
2023-05-28,68.0,Île-de-France
2023-05-29,95.0,Île-de-France
2023-05-30,73.0,Île-de-France
2023-05-31,78.0,Île-de-France
2023-06-01,53.0,Île-de-France
2023-06-02,67.0,Île-de-France
2023-06-03,60.0,Île-de-France
2023-06-04,54.39114832535885,Île-de-France
2023-06-05,58.0,Île-de-France
2023-06-06,67.0,Île-de-France
2023-06-07,88.0,Île-de-France
2023-06-08,74.0,Île-de-France
2023-06-09,80.0,Île-de-France
2023-06-10,98.0,Île-de-France
2023-06-11,73.0,Île-de-France
2023-06-12,86.0,Île-de-France
2023-06-13,54.39114832535885,Île-de-France
2023-06-14,71.0,Île-de-France
2023-06-15,54.39114832535885,Île-de-France
2023-06-16,69.0,Île-de-France
2023-06-17,54.39114832535885,Île-de-France
2023-06-18,77.0,Île-de-France
2023-06-19,72.0,Île-de-France
2023-06-20,74.0,Île-de-France
2023-06-21,54.39114832535885,Île-de-France
2023-06-22,57.0,Île-de-France
2023-06-23,70.0,Île-de-France
2023-06-24,61.0,Île-de-France
2023-06-25,61.0,Île-de-France
2023-06-26,54.39114832535885,Île-de-France
2023-06-27,48.0,Île-de-France
2023-06-28,57.0,Île-de-France
2023-06-29,63.0,Île-de-France
2023-06-30,54.39114832535885,Île-de-France
2023-07-01,54.0,Île-de-France
2023-07-02,92.0,Île-de-France
2023-07-03,95.0,Île-de-France
2023-07-04,51.0,Île-de-France
2023-07-05,54.39114832535885,Île-de-France
2023-07-06,44.0,Île-de-France
2023-07-07,62.0,Île-de-France
2023-07-08,64.0,Île-de-France
2023-07-09,64.0,Île-de-France
2023-07-10,54.39114832535885,Île-de-France
2023-07-11,47.0,Île-de-France
2023-07-12,54.0,Île-de-France
2023-07-13,45.0,Île-de-France
2023-07-14,41.0,Île-de-France
2023-07-15,59.0,Île-de-France
2023-07-16,45.0,Île-de-France
2023-07-17,51.0,Île-de-France
2023-07-18,48.0,Île-de-France
2023-07-19,56.0,Île-de-France
2023-07-20,44.0,Île-de-France
2023-07-21,54.39114832535885,Île-de-France
2023-07-22,47.0,Île-de-France
2023-07-23,48.0,Île-de-France
2023-07-24,44.0,Île-de-France
2023-07-25,54.39114832535885,Île-de-France
2023-07-26,47.0,Île-de-France
2023-07-27,53.0,Île-de-France
2023-07-28,43.0,Île-de-France
2023-07-29,53.0,Île-de-France
2023-07-30,54.0,Île-de-France
2023-07-31,40.0,Île-de-France
2023-08-01,41.0,Île-de-France
2023-08-02,42.0,Île-de-France
2023-08-03,54.39114832535885,Île-de-France
2023-08-04,36.0,Île-de-France
2023-08-05,49.0,Île-de-France
2023-08-06,43.0,Île-de-France
2023-08-07,32.0,Île-de-France
2023-08-08,35.0,Île-de-France
2023-08-09,43.0,Île-de-France
2023-08-10,42.0,Île-de-France
2023-08-11,54.39114832535885,Île-de-France
2023-08-12,65.0,Île-de-France
2023-08-13,49.0,Île-de-France
2023-08-14,45.0,Île-de-France
2023-08-15,52.0,Île-de-France
2023-08-16,47.0,Île-de-France
2023-08-17,50.0,Île-de-France
2023-08-18,66.0,Île-de-France
2023-08-19,77.0,Île-de-France
2023-08-20,54.39114832535885,Île-de-France
2023-08-21,46.0,Île-de-France
2023-08-22,45.0,Île-de-France
2023-08-23,54.39114832535885,Île-de-France
2023-08-24,49.0,Île-de-France
2023-08-25,52.0,Île-de-France
2023-08-26,53.0,Île-de-France
2023-08-27,33.0,Île-de-France
2023-08-28,27.0,Île-de-France
2023-08-29,54.39114832535885,Île-de-France
2023-08-30,42.0,Île-de-France
2023-08-31,43.0,Île-de-France
2023-09-01,44.0,Île-de-France
2023-09-02,79.0,Île-de-France
2023-09-03,90.0,Île-de-France
2023-09-04,54.39114832535885,Île-de-France
2023-09-05,61.0,Île-de-France
2023-09-06,54.39114832535885,Île-de-France
2023-09-07,69.0,Île-de-France
2023-09-08,76.0,Île-de-France
2023-09-09,54.39114832535885,Île-de-France
2023-09-10,79.0,Île-de-France
2023-09-11,74.0,Île-de-France
2023-09-12,71.0,Île-de-France
2023-09-13,54.0,Île-de-France
2023-09-14,64.0,Île-de-France
2023-09-15,54.39114832535885,Île-de-France
2023-09-16,59.0,Île-de-France
2023-09-17,66.0,Île-de-France
2023-09-18,62.0,Île-de-France
2023-09-19,45.0,Île-de-France
2023-09-20,55.0,Île-de-France
2023-09-21,66.0,Île-de-France
2023-09-22,53.0,Île-de-France
2023-09-23,39.0,Île-de-France
2023-09-24,54.39114832535885,Île-de-France
2023-09-25,61.0,Île-de-France
2023-09-26,56.0,Île-de-France
2023-09-27,69.0,Île-de-France
