Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent,Objectif,Qualité Air
Thibaut Pinot,2023-06-23,Grand Est,Marne,92.54,3:00:28,1434,999,9999,999,99,30.8,71.4,Dégagé,17,81,17,8.0,WNW,2023,4.0
Thibaut Pinot,2023-06-22,Bourgogne-Franche-Comté,Haute-Saône,75.51,2:37:56,1563,999,9999,999,99,28.7,72.2,Nuages,20,82,21,7.4,ESE,2023,11.0
Thibaut Pinot,2023-06-21,Bourgogne-Franche-Comté,Haute-Saône,187.25,6:06:46,3409,999,9999,999,99,30.6,75.1,Nuages,19,89,19,2.6,N,2023,24.0
Thibaut Pinot,2023-06-18,Bourgogne-Franche-Comté,Haute-Saône,36.19,1:21:28,475,999,9999,999,99,26.7,58.3,Nuages,28,40,28,11.7,W,2023,27.58744394618834
Thibaut Pinot,2023-06-17,Auvergne-Rhône-Alpes,Savoie,131.03,4:20:57,3114,999,9999,999,99,30.1,75.6,Dégagé,15,55,14,2.2,ENE,2023,5.07
Thibaut Pinot,2023-06-16,Auvergne-Rhône-Alpes,Savoie,114.33,4:15:23,3446,999,9999,999,99,26.9,75.6,Dégagé,14,60,13,1.6,NW,2023,4.3
Thibaut Pinot,2023-06-15,Auvergne-Rhône-Alpes,Savoie,174.36,6:12:19,4355,999,9999,999,99,28.1,76.1,Dégagé,11,66,10,2.3,ENE,2023,4.13
Thibaut Pinot,2023-06-14,Auvergne-Rhône-Alpes,Savoie,118.21,4:20:51,3364,999,9999,999,99,27.2,76.7,Quelques nuages,13,79,12,2.0,NW,2023,3.13
Thibaut Pinot,2023-06-13,Auvergne-Rhône-Alpes,Savoie,134.58,4:37:32,2950,999,9999,999,99,29.1,78.0,Nuages,13,81,12,1.5,SSW,2023,2.85
Thibaut Pinot,2023-06-12,Bourgogne-Franche-Comté,Haute-Saône,80.04,2:42:21,1342,999,9999,999,99,29.6,70.8,Dégagé,18,68,17,4.2,E,2023,14.0
Thibaut Pinot,2023-06-11,Bourgogne-Franche-Comté,Haute-Saône,45.4,1:30:21,749,999,9999,999,99,30.2,58.9,Dégagé,20,72,20,6.2,SE,2023,23.0
Thibaut Pinot,2023-06-08,Bourgogne-Franche-Comté,Haute-Saône,91.76,3:11:20,1747,999,9999,999,99,28.8,73.3,Dégagé,16,73,16,2.5,E,2023,38.0
Thibaut Pinot,2023-06-07,Bourgogne-Franche-Comté,Haute-Saône,98.65,3:09:22,1739,999,9999,999,99,31.3,71.6,Dégagé,17,68,16,6.2,ESE,2023,31.0
Thibaut Pinot,2023-06-06,Bourgogne-Franche-Comté,Haute-Saône,88.31,3:02:18,1318,999,9999,999,99,29.1,66.7,Dégagé,16,69,15,3.6,E,2023,30.0
Thibaut Pinot,2023-06-05,Bourgogne-Franche-Comté,Haute-Saône,89.23,3:03:09,1611,999,9999,999,99,29.2,69.8,Dégagé,15,72,14,3.2,ESE,2023,37.0
Thibaut Pinot,2023-06-03,Provence-Alpes-Côte d'Azur,Vaucluse,41.47,1:24:10,733,999,9999,999,99,29.6,58.1,Dégagé,18,74,18,2.0,S,2023,22.0
Thibaut Pinot,2023-06-01,Bourgogne-Franche-Comté,Haute-Saône,28.58,1:01:41,408,999,9999,999,99,27.8,54.1,Dégagé,24,43,24,3.8,SW,2023,27.0
Thibaut Pinot,2022-01-27,Grand Est,Vosges,114.12,4:00:39,2729,999,9999,999,99,28.5,68.0,Quelques nuages,3,80,3,3.8,W,2022,12.2
Thibaut Pinot,2022-01-14,Bourgogne-Franche-Comté,Haute-Saône,122.79,4:08:11,1874,999,9999,999,99,29.7,63.3,Dégagé,3,88,3,3.5,NE,2022,64.0
Thibaut Pinot,2022-02-28,Bourgogne-Franche-Comté,Haute-Saône,143.68,5:00:24,2698,999,9999,999,99,28.7,70.1,Dégagé,1,69,4,8.0,ESE,2022,24.0
Thibaut Pinot,2022-02-24,Bourgogne-Franche-Comté,Haute-Saône,65.93,2:16:20,1162,999,9999,999,99,29.0,59.5,Nuages,6,82,4,10.6,SW,2022,30.0
Thibaut Pinot,2022-02-16,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,97.52,3:21:13,1442,999,9999,999,99,29.1,70.6,Quelques nuages,13,57,13,6.9,S,2022,24.0
Thibaut Pinot,2022-02-15,Bourgogne-Franche-Comté,Haute-Saône,64.03,2:04:11,821,999,9999,999,99,30.9,54.5,Pluie,4,95,1,9.3,W,2022,21.0
Thibaut Pinot,2022-02-13,Bourgogne-Franche-Comté,Haute-Saône,170.74,6:07:17,3076,999,9999,999,99,27.9,76.4,Dégagé,2,91,0,5.0,SE,2022,47.0
Thibaut Pinot,2022-02-12,Bourgogne-Franche-Comté,Haute-Saône,163.43,6:00:44,3040,999,9999,999,99,27.2,75.3,Dégagé,2,85,4,6.3,E,2022,20.0
Thibaut Pinot,2022-02-11,Bourgogne-Franche-Comté,Haute-Saône,66.73,2:03:47,827,999,9999,999,99,32.3,60.2,Quelques nuages,2,93,0,6.8,NNW,2022,54.0
Thibaut Pinot,2022-02-10,Bourgogne-Franche-Comté,Haute-Saône,59.59,2:00:46,916,999,9999,999,99,29.6,59.1,Quelques nuages,4,94,2,8.2,WSW,2022,67.0
Thibaut Pinot,2022-02-06,Occitanie,Gard,10.63,16:10,211,999,9999,999,99,39.5,61.6,Quelques nuages,15,34,15,9.8,NNW,2022,8.89
Thibaut Pinot,2022-02-01,Occitanie,Gard,69.81,2:17:22,1208,999,9999,999,99,30.5,73.3,Dégagé,6,49,3,20.8,NNW,2022,4.53
Thibaut Pinot,2022-03-29,Bourgogne-Franche-Comté,Haute-Saône,146.96,5:05:13,2960,999,9999,999,99,28.9,89.2,Nuages,10,64,10,3.7,E,2022,62.0
Thibaut Pinot,2022-03-28,Bourgogne-Franche-Comté,Haute-Saône,146.57,5:00:14,3128,999,9999,999,99,29.3,69.4,Dégagé,5,82,5,3.3,ESE,2022,62.0
Thibaut Pinot,2022-03-27,Grand Est,Marne,74.9,2:21:26,1208,999,9999,999,99,31.8,67.9,Dégagé,10,70,10,10.6,ENE,2022,9.16
Thibaut Pinot,2022-03-25,Bourgogne-Franche-Comté,Haute-Saône,151.09,5:00:43,2867,999,9999,999,99,30.1,72.1,Dégagé,7,69,7,3.6,E,2022,73.0
Thibaut Pinot,2022-03-24,Bourgogne-Franche-Comté,Haute-Saône,151.06,5:01:16,2530,999,9999,999,99,30.1,65.7,Dégagé,6,75,6,3.1,ESE,2022,62.0
Thibaut Pinot,2022-03-23,Bourgogne-Franche-Comté,Haute-Saône,114.93,4:00:22,2208,999,9999,999,99,28.7,69.2,Dégagé,8,75,8,2.8,SSW,2022,61.0
Thibaut Pinot,2022-03-22,Bourgogne-Franche-Comté,Haute-Saône,91.05,3:02:32,1608,999,9999,999,99,29.9,64.0,Dégagé,6,75,6,3.1,E,2022,48.0
Thibaut Pinot,2022-03-21,Bourgogne-Franche-Comté,Haute-Saône,77.61,2:44:29,1305,999,9999,999,99,28.3,61.5,Dégagé,12,56,12,1.9,NW,2022,50.0
Thibaut Pinot,2022-03-20,Bourgogne-Franche-Comté,Haute-Saône,81.57,2:47:10,600,999,9999,999,99,29.3,50.7,Quelques nuages,15,50,15,8.6,SW,2022,68.0
Thibaut Pinot,2022-03-01,Bourgogne-Franche-Comté,Haute-Saône,148.28,5:06:16,2946,999,9999,999,99,29.0,68.1,Dégagé,1,82,3,5.4,E,2022,30.0
Thibaut Pinot,2022-04-25,Bourgogne-Franche-Comté,Haute-Saône,80.43,2:34:41,1093,999,9999,999,99,31.2,61.0,Pluie,9,93,9,3.9,WSW,2022,20.0
Thibaut Pinot,2022-04-15,Bourgogne-Franche-Comté,Doubs,186.1,4:43:32,2985,999,9999,999,99,39.4,86.1,Quelques nuages,16,74,16,10.9,NNE,2022,28.0
Thibaut Pinot,2022-04-14,Bourgogne-Franche-Comté,Doubs,106.96,3:31:44,1969,999,9999,999,99,30.3,68.2,Quelques nuages,14,92,14,3.5,N,2022,27.0
Thibaut Pinot,2022-04-12,Bourgogne-Franche-Comté,Haute-Saône,113.0,4:00:15,2252,999,9999,999,99,28.2,73.4,Quelques nuages,8,70,7,6.1,ESE,2022,16.0
Thibaut Pinot,2022-04-10,Bourgogne-Franche-Comté,Haute-Saône,36.01,1:19:58,369,999,9999,999,99,27.0,60.0,Quelques nuages,5,80,5,2.5,SSW,2022,16.0
Thibaut Pinot,2022-04-07,Pays de la Loire,Sarthe,180.99,4:13:55,997,999,9999,999,99,42.8,79.6,Pluie,13,98,13,39.9,WSW,2022,2.06
Thibaut Pinot,2022-04-06,Pays de la Loire,Sarthe,174.25,4:07:42,1270,999,9999,999,99,42.2,75.8,Nuages,11,81,11,17.9,W,2022,3.0
Thibaut Pinot,2022-04-05,Pays de la Loire,Sarthe,194.37,4:39:15,2517,999,9999,999,99,41.8,82.0,Nuages,10,93,8,14.9,WSW,2022,3.85
Thibaut Pinot,2022-04-03,Bourgogne-Franche-Comté,Haute-Saône,115.24,4:00:09,2316,999,9999,999,99,28.8,69.8,Quelques nuages,3,93,3,4.2,NNE,2022,32.0
Thibaut Pinot,2022-04-01,Bourgogne-Franche-Comté,Haute-Saône,81.0,2:38:21,1201,999,9999,999,99,30.7,64.7,Neige,1,93,3,11.6,NW,2022,27.58744394618834
Thibaut Pinot,2022-05-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,33.85,1:18:47,941,999,9999,999,99,25.8,77.3,Dégagé,18,41,18,4.0,SE,2022,32.0
Thibaut Pinot,2022-05-27,Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,120.96,4:14:22,3135,999,9999,999,99,28.5,78.5,Quelques nuages,17,62,17,3.7,ENE,2022,26.0
Thibaut Pinot,2022-05-26,Auvergne-Rhône-Alpes,Isère,194.27,6:33:34,4358,999,9999,999,99,29.6,81.9,Dégagé,9,98,8,4.9,NNW,2022,1.1
Thibaut Pinot,2022-05-25,Auvergne-Rhône-Alpes,Savoie,176.12,6:07:44,4352,999,9999,999,99,28.7,80.6,Nuages,7,95,7,3.6,N,2022,0.9
Thibaut Pinot,2022-05-24,Auvergne-Rhône-Alpes,Savoie,137.57,4:45:09,3398,999,9999,999,99,28.9,87.6,Pluie,10,92,10,5.2,N,2022,0.73
Thibaut Pinot,2022-05-20,Bourgogne-Franche-Comté,Haute-Saône,204.36,6:25:10,1437,999,9999,999,99,31.8,63.0,Nuages,24,55,24,8.8,SW,2022,34.0
Thibaut Pinot,2022-05-19,Bourgogne-Franche-Comté,Haute-Saône,161.27,5:17:37,2600,999,9999,999,99,30.5,75.0,Nuages,19,68,19,4.5,SSE,2022,21.0
Thibaut Pinot,2022-05-18,Bourgogne-Franche-Comté,Haute-Saône,93.68,3:06:56,1828,999,9999,999,99,30.1,90.7,Dégagé,18,81,18,5.5,ESE,2022,18.0
Thibaut Pinot,2022-05-14,Bourgogne-Franche-Comté,Haute-Saône,116.21,4:00:20,1930,999,9999,999,99,29.0,67.7,Quelques nuages,10,95,10,3.5,ENE,2022,31.0
Thibaut Pinot,2022-05-13,Bourgogne-Franche-Comté,Haute-Saône,117.28,4:00:18,2050,999,9999,999,99,29.3,67.8,Pluie,14,100,15,6.5,W,2022,27.58744394618834
Thibaut Pinot,2022-05-12,Bourgogne-Franche-Comté,Haute-Saône,121.39,4:00:38,2004,999,9999,999,99,30.3,78.7,Quelques nuages,15,79,15,5.1,SW,2022,34.0
Thibaut Pinot,2022-05-11,Bourgogne-Franche-Comté,Haute-Saône,115.62,3:51:47,2077,999,9999,999,99,29.9,71.6,Quelques nuages,15,81,15,4.1,SSE,2022,27.0
Thibaut Pinot,2022-05-10,Bourgogne-Franche-Comté,Haute-Saône,85.93,3:00:49,1494,999,9999,999,99,28.5,70.2,Quelques nuages,13,91,13,3.2,SE,2022,33.0
Thibaut Pinot,2022-05-09,Bourgogne-Franche-Comté,Haute-Saône,67.21,2:15:36,962,999,9999,999,99,29.7,80.9,Dégagé,14,79,14,3.2,SE,2022,35.0
Thibaut Pinot,2022-06-10,Bourgogne-Franche-Comté,Haute-Saône,125.14,4:04:44,2169,999,9999,999,99,30.7,71.2,Dégagé,13,83,13,2.2,ESE,2022,27.58744394618834
Thibaut Pinot,2022-06-08,Bourgogne-Franche-Comté,Haute-Saône,91.07,2:49:59,1568,999,9999,999,99,32.1,67.4,Quelques nuages,14,76,14,4.3,SE,2022,27.58744394618834
Thibaut Pinot,2022-06-07,Bourgogne-Franche-Comté,Haute-Saône,145.7,5:00:12,2587,999,9999,999,99,29.1,65.6,Pluie,15,93,15,8.2,WSW,2022,10.0
Thibaut Pinot,2022-06-06,Bourgogne-Franche-Comté,Haute-Saône,85.28,2:41:35,1579,999,9999,999,99,31.7,70.5,Nuages,15,95,15,6.2,SW,2022,13.0
Thibaut Pinot,2022-06-05,Bourgogne-Franche-Comté,Haute-Saône,68.58,2:09:42,1218,999,9999,999,99,31.7,69.0,Nuages,18,100,18,11.7,SW,2022,12.0
Thibaut Pinot,2022-06-01,Auvergne-Rhône-Alpes,Ain,130.45,4:28:40,3278,999,9999,999,99,29.1,77.6,Dégagé,11,75,11,4.0,WSW,2022,7.33
Thibaut Pinot,2022-11-30,Bourgogne-Franche-Comté,Haute-Saône,114.42,4:03:25,1900,999,9999,999,99,28.2,69.4,Quelques nuages,4,100,4,2.2,NNE,2023,27.58744394618834
Thibaut Pinot,2022-11-27,Bourgogne-Franche-Comté,Haute-Saône,150.14,5:03:42,2202,999,9999,999,99,29.7,75.4,Quelques nuages,1,91,1,6.4,ESE,2023,20.0
