,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
316,David Gaudu,2021-08-18,Bretagne,Côtes-d'Armor,7.11,12:54,66,999,9999,999,99,33.1,73.3,Quelques nuages,20,69,20,11.7,NW
317,David Gaudu,2021-08-18,Bretagne,Côtes-d'Armor,60.83,2:01:35,1007,999,9999,999,99,30.0,78.8,Quelques nuages,15,87,15,9.3,NW
318,David Gaudu,2021-08-14,Bretagne,Côtes-d'Armor,131.1,4:27:03,2101,999,9999,999,99,29.5,73.8,Dégagé,15,87,15,4.0,ESE
319,David Gaudu,2021-08-13,Bretagne,Côtes-d'Armor,57.95,1:34:27,523,999,9999,999,99,36.8,68.0,Quelques nuages,17,72,17,9.5,W
320,David Gaudu,2021-08-12,Bretagne,Côtes-d'Armor,192.2,6:00:15,2160,999,9999,999,99,32.0,58.3,Quelques nuages,15,85,15,3.0,SSE
321,David Gaudu,2021-08-11,Bretagne,Côtes-d'Armor,88.44,2:59:12,1633,999,9999,999,99,29.6,82.8,Quelques nuages,15,81,15,5.6,SSW
322,David Gaudu,2021-08-09,Bretagne,Côtes-d'Armor,3.05,56:14,73,999,9999,999,99,3.3,6.6,Quelques nuages,20,74,20,23.7,WSW
323,David Gaudu,2021-08-09,Auvergne-Rhône-Alpes,Ain,97.71,3:25:21,1395,999,9999,999,99,28.6,63.4,Quelques nuages,15,92,15,16.9,SW
324,David Gaudu,2021-08-08,Bretagne,Côtes-d'Armor,89.09,2:51:15,1005,999,9999,999,99,31.2,57.2,Quelques nuages,13,82,13,22.0,WSW
325,David Gaudu,2021-08-07,Bretagne,Côtes-d'Armor,96.35,2:58:42,1007,999,9999,999,99,32.4,74.2,Quelques nuages,15,86,15,23.4,WSW
326,David Gaudu,2021-08-06,Bretagne,Côtes-d'Armor,96.27,2:56:23,851,999,9999,999,99,32.7,58.3,Quelques nuages,16,88,16,23.8,WSW
327,David Gaudu,2021-08-04,Auvergne-Rhône-Alpes,Ain,87.59,2:51:00,1044,999,9999,999,99,30.7,72.0,Quelques nuages,19,75,19,16.9,NNE
328,David Gaudu,2021-08-03,Bretagne,Côtes-d'Armor,62.88,1:59:21,592,999,9999,999,99,31.6,69.1,Pluie,14,92,14,11.4,WSW
329,David Gaudu,2021-08-02,Auvergne-Rhône-Alpes,Ain,44.46,1:28:54,435,999,9999,999,99,30.0,59.8,Quelques nuages,15,87,15,6.0,NW
330,David Gaudu,2021-09-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,62.77,2:10:20,1218,999,9999,999,99,28.9,57.2,Quelques nuages,20,63,20,7.1,NNE
331,David Gaudu,2021-09-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,110.3,3:59:26,2222,999,9999,999,99,27.6,67.0,Dégagé,20,74,20,5.7,N
332,David Gaudu,2021-09-27,Auvergne-Rhône-Alpes,Ain,104.91,3:01:26,315,999,9999,999,99,34.7,70.9,Quelques nuages,12,56,12,3.7,W
333,David Gaudu,2021-09-25,Auvergne-Rhône-Alpes,Ain,22.03,1:50:53,873,999,9999,999,99,11.9,50.8,Dégagé,16,47,16,4.3,SSW
334,David Gaudu,2021-09-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,173.52,6:00:02,3874,999,9999,999,99,28.9,74.9,Quelques nuages,20,66,20,7.7,N
335,David Gaudu,2021-09-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,107.27,3:33:00,1449,999,9999,999,99,30.2,64.1,Dégagé,21,56,21,5.6,E
336,David Gaudu,2021-09-21,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,82.27,3:00:04,1856,999,9999,999,99,27.4,59.8,Quelques nuages,21,58,21,8.0,ENE
337,David Gaudu,2021-09-20,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,66.05,2:25:41,866,999,9999,999,99,27.2,58.7,Dégagé,22,56,22,5.6,ENE
338,David Gaudu,2021-09-13,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,26.94,55:10,545,999,9999,999,99,29.3,68.0,Quelques nuages,23,62,23,7.2,NNE
339,David Gaudu,2021-09-12,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,67.43,2:26:26,1124,999,9999,999,99,27.6,60.1,Quelques nuages,25,64,25,5.8,SE
340,David Gaudu,2021-09-11,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,15.83,36:25,108,999,9999,999,99,26.1,49.3,Dégagé,27,52,27,5.9,S
341,David Gaudu,2021-09-10,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,63.64,2:28:50,1310,999,9999,999,99,25.7,64.1,Quelques nuages,24,62,25,18.1,ENE
342,David Gaudu,2021-09-09,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,190.15,7:02:46,3086,999,9999,999,99,27.0,69.1,Quelques nuages,22,67,22,9.5,NNE
343,David Gaudu,2021-09-08,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,142.57,5:00:20,3176,999,9999,999,99,28.5,73.8,Quelques nuages,24,62,24,8.1,NE
344,David Gaudu,2021-09-06,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,38.3,1:20:00,302,999,9999,999,99,28.7,74.5,Quelques nuages,27,56,27,9.3,SE
345,David Gaudu,2021-09-05,Bourgogne-Franche-Comté,Doubs,200.15,4:54:40,2678,999,9999,999,99,40.8,78.1,Quelques nuages,19,62,19,3.4,E
346,David Gaudu,2021-09-04,Bourgogne-Franche-Comté,Jura,180.68,4:21:04,2567,999,9999,999,99,41.5,79.2,Quelques nuages,23,81,23,4.9,WNW
347,David Gaudu,2021-09-03,Bourgogne-Franche-Comté,Doubs,171.71,4:10:51,2127,999,9999,999,99,41.1,79.2,Quelques nuages,21,79,21,5.6,W
348,David Gaudu,2021-09-01,Bretagne,Finistère,61.53,2:06:15,544,999,9999,999,99,29.2,59.8,Quelques nuages,15,93,15,20.9,ENE
349,David Gaudu,2021-09-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,62.77,2:10:20,1218,999,9999,999,99,28.9,57.2,Quelques nuages,20,63,20,7.1,NNE
350,David Gaudu,2021-09-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,110.3,3:59:26,2222,999,9999,999,99,27.6,67.0,Dégagé,20,74,20,5.7,N
351,David Gaudu,2021-09-27,Auvergne-Rhône-Alpes,Ain,104.91,3:01:26,315,999,9999,999,99,34.7,70.9,Quelques nuages,12,56,12,3.7,W
352,David Gaudu,2021-09-25,Auvergne-Rhône-Alpes,Ain,22.03,1:50:53,873,999,9999,999,99,11.9,50.8,Dégagé,16,47,16,4.3,SSW
353,David Gaudu,2021-09-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,173.52,6:00:02,3874,999,9999,999,99,28.9,74.9,Quelques nuages,20,66,20,7.7,N
354,David Gaudu,2021-09-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,107.27,3:33:00,1449,999,9999,999,99,30.2,64.1,Dégagé,21,56,21,5.6,E
355,David Gaudu,2021-09-21,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,82.27,3:00:04,1856,999,9999,999,99,27.4,59.8,Quelques nuages,21,58,21,8.0,ENE
356,David Gaudu,2021-09-20,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,66.05,2:25:41,866,999,9999,999,99,27.2,58.7,Dégagé,22,56,22,5.6,ENE
357,David Gaudu,2021-09-13,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,26.94,55:10,545,999,9999,999,99,29.3,68.0,Quelques nuages,23,62,23,7.2,NNE
358,David Gaudu,2021-09-12,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,67.43,2:26:26,1124,999,9999,999,99,27.6,60.1,Quelques nuages,25,64,25,5.8,SE
359,David Gaudu,2021-09-11,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,15.83,36:25,108,999,9999,999,99,26.1,49.3,Dégagé,27,52,27,5.9,S
360,David Gaudu,2021-09-10,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,63.64,2:28:50,1310,999,9999,999,99,25.7,64.1,Quelques nuages,24,62,25,18.1,ENE
361,David Gaudu,2021-09-09,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,190.15,7:02:46,3086,999,9999,999,99,27.0,69.1,Quelques nuages,22,67,22,9.5,NNE
362,David Gaudu,2021-09-08,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,142.57,5:00:20,3176,999,9999,999,99,28.5,73.8,Quelques nuages,24,62,24,8.1,NE
363,David Gaudu,2021-09-06,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,38.3,1:20:00,302,999,9999,999,99,28.7,74.5,Quelques nuages,27,56,27,9.3,SE
364,David Gaudu,2021-09-05,Bourgogne-Franche-Comté,Doubs,200.15,4:54:40,2678,999,9999,999,99,40.8,78.1,Quelques nuages,19,62,19,3.4,E
365,David Gaudu,2021-09-04,Bourgogne-Franche-Comté,Jura,180.68,4:21:04,2567,999,9999,999,99,41.5,79.2,Quelques nuages,23,81,23,4.9,WNW
366,David Gaudu,2021-09-03,Bourgogne-Franche-Comté,Doubs,171.71,4:10:51,2127,999,9999,999,99,41.1,79.2,Quelques nuages,21,79,21,5.6,W
367,David Gaudu,2021-09-01,Bretagne,Finistère,61.53,2:06:15,544,999,9999,999,99,29.2,59.8,Quelques nuages,15,93,15,20.9,ENE
368,David Gaudu,2021-11-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,13.47,1:19:51,188,999,9999,999,99,10.1,18.6,Dégagé,11,25,11,6.2,SW
369,David Gaudu,2021-11-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,12.31,1:22:47,582,999,9999,999,99,8.9,29.5,Dégagé,8,33,6,12.1,NNW
370,David Gaudu,2021-11-26,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,84.62,3:00:18,1193,999,9999,999,99,28.2,60.6,Quelques nuages,9,87,7,8.0,WNW
371,David Gaudu,2021-11-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,68.97,2:32:42,1203,999,9999,999,99,27.1,72.8,Quelques nuages,12,70,12,10.2,NNE
372,David Gaudu,2021-11-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,50.92,1:46:01,557,999,9999,999,99,28.8,54.3,Nuages,13,91,13,7.8,NE
373,David Gaudu,2021-11-20,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,57.52,2:02:32,422,999,9999,999,99,28.2,116.9,Dégagé,15,57,15,2.9,WSW
374,David Gaudu,2021-11-18,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,54.69,1:51:04,67,999,9999,999,99,29.5,45.1,Dégagé,15,61,15,5.2,NNW
375,David Gaudu,2021-11-15,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,37.38,1:29:43,349,999,9999,999,99,25.0,57.3,Pluie,15,75,15,18.7,NE
376,David Gaudu,2021-12-30,Auvergne-Rhône-Alpes,Ain,148.94,5:00:21,2451,999,9999,999,99,29.8,75.7,Nuages,12,93,12,25.7,SW
377,David Gaudu,2021-12-28,Bretagne,Côtes-d'Armor,125.11,4:01:48,1581,999,9999,999,99,31.0,64.8,Nuages,9,87,6,32.9,W
378,David Gaudu,2021-12-27,Bretagne,Côtes-d'Armor,96.11,3:00:07,1105,999,9999,999,99,32.0,80.0,Quelques nuages,10,87,10,32.2,WSW
379,David Gaudu,2021-12-24,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,143.91,4:52:44,970,999,9999,999,99,29.5,60.4,Nuages,8,68,6,10.4,WNW
380,David Gaudu,2021-12-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,85.44,2:57:22,1665,999,9999,999,99,28.9,66.1,Nuages,7,67,6,7.8,NNW
381,David Gaudu,2021-12-09,Auvergne-Rhône-Alpes,Ain,114.68,4:00:23,1903,999,9999,999,99,28.6,75.3,Nuages,3,91,0,14.4,SW
382,David Gaudu,2021-12-06,Auvergne-Rhône-Alpes,Ain,71.54,2:30:02,804,999,9999,999,99,28.6,65.0,Pluie,6,91,2,18.5,SSW
383,David Gaudu,2021-12-05,Auvergne-Rhône-Alpes,Ain,36.64,1:15:50,242,999,9999,999,99,29.0,58.5,Quelques nuages,6,87,1,31.0,NW
384,David Gaudu,2021-12-02,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,113.26,4:01:31,1654,999,9999,999,99,28.1,72.7,Quelques nuages,8,74,7,8.4,NNW
385,David Gaudu,2021-12-01,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,81.13,3:02:51,1213,999,9999,999,99,26.6,69.4,Dégagé,5,63,3,9.4,WNW
