,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
321,Quentin Pacher,2021-11-12,Occitanie,Haute-Garonne,71.15,2:22:36,707,999,9999,999,99,29.9,64.6,Quelques nuages,13,80,13,10.0,WNW
322,Quentin Pacher,2021-11-11,Auvergne-Rhône-Alpes,Ain,82.39,2:42:52,746,174,1703,999,99,30.4,60.3,Nuages,7,100,6,5.2,E
323,Quentin Pacher,2021-11-09,Occitanie,Haute-Garonne,52.23,1:42:44,490,999,9999,999,99,30.5,56.2,Quelques nuages,10,62,10,9.3,WNW
324,Quentin Pacher,2021-11-08,Occitanie,Haute-Garonne,64.74,2:09:03,631,999,9999,999,99,30.1,56.9,Quelques nuages,10,89,7,17.4,WNW
325,Quentin Pacher,2021-11-06,Occitanie,Haute-Garonne,58.18,2:00:14,467,150,1081,999,99,29.0,56.4,Dégagé,9,70,7,16.5,WNW
326,Quentin Pacher,2021-11-04,Occitanie,Haute-Garonne,62.32,2:06:52,487,148,1129,999,99,29.5,57.4,Quelques nuages,12,73,12,9.2,WNW
327,Quentin Pacher,2021-12-31,Occitanie,Haute-Garonne,148.06,4:53:17,1633,999,9999,999,99,30.3,68.4,Dégagé,8,79,7,7.6,SSE
328,Quentin Pacher,2021-12-30,Occitanie,Haute-Garonne,136.82,4:27:58,1359,999,9999,999,99,30.6,64.3,Quelques nuages,10,93,10,4.2,ESE
329,Quentin Pacher,2021-12-29,Occitanie,Haute-Garonne,63.46,2:13:08,720,216,1618,73,57,28.6,57.6,Nuages,14,82,14,15.7,W
330,Quentin Pacher,2021-12-26,Auvergne-Rhône-Alpes,Ain,161.09,5:12:29,1111,999,9999,999,99,30.9,58.4,Pluie,9,93,7,8.0,S
331,Quentin Pacher,2021-12-24,Occitanie,Ariège,120.02,3:39:45,888,999,9999,999,99,32.8,62.5,Nuages,13,61,13,5.2,ESE
332,Quentin Pacher,2021-12-22,Occitanie,Haute-Garonne,125.49,4:24:24,1613,999,9999,999,99,28.5,63.6,Dégagé,5,89,1,19.9,SE
333,Quentin Pacher,2021-12-11,Occitanie,Haute-Garonne,92.34,3:00:49,792,999,9999,999,99,30.6,60.8,Quelques nuages,6,88,2,17.5,WNW
334,Quentin Pacher,2021-12-09,Occitanie,Haute-Garonne,61.69,2:03:33,605,999,9999,999,99,30.0,58.5,Pluie,5,89,1,17.8,W
335,Quentin Pacher,2021-12-07,Occitanie,Haute-Garonne,116.47,3:52:30,960,999,9999,999,99,30.1,67.9,Quelques nuages,6,91,2,15.4,SE
336,Quentin Pacher,2021-12-06,Occitanie,Haute-Garonne,94.48,3:07:12,1025,999,9999,999,99,30.3,62.6,Quelques nuages,8,76,4,21.9,WNW
337,Quentin Pacher,2021-12-02,Occitanie,Haute-Garonne,62.94,2:10:01,596,999,9999,999,99,29.0,56.7,Pluie,6,85,3,21.7,WNW
