,date,Station,PM 2.5
523,2022-06-08,Île-de-France,35.0
524,2022-06-09,Île-de-France,35.0
525,2022-06-10,Île-de-France,36.0
526,2022-06-11,Île-de-France,54.39114832535885
527,2022-06-12,Île-de-France,40.0
528,2022-06-13,Île-de-France,34.0
529,2022-06-14,Île-de-France,41.0
530,2022-06-15,Île-de-France,49.0
531,2022-06-16,Île-de-France,57.0
532,2022-06-17,Île-de-France,56.0
533,2022-06-18,Île-de-France,60.0
534,2022-06-19,Île-de-France,71.0
535,2022-06-20,Île-de-France,63.0
536,2022-06-21,Île-de-France,57.0
537,2022-06-22,Île-de-France,57.0
538,2022-06-23,Île-de-France,54.39114832535885
539,2022-06-24,Île-de-France,53.0
540,2022-06-25,Île-de-France,35.0
541,2022-06-26,Île-de-France,36.0
542,2022-06-27,Île-de-France,38.0
543,2022-06-28,Île-de-France,38.0
544,2022-06-29,Île-de-France,38.0
545,2022-06-30,Île-de-France,44.0
546,2022-07-01,Île-de-France,37.0
547,2022-07-02,Île-de-France,31.0
548,2022-07-03,Île-de-France,43.0
549,2022-07-04,Île-de-France,29.0
550,2022-07-05,Île-de-France,54.39114832535885
551,2022-07-06,Île-de-France,36.0
552,2022-07-07,Île-de-France,40.0
553,2022-07-08,Île-de-France,36.0
554,2022-07-09,Île-de-France,54.39114832535885
555,2022-07-10,Île-de-France,47.0
556,2022-07-11,Île-de-France,37.0
557,2022-07-12,Île-de-France,39.0
558,2022-07-13,Île-de-France,54.39114832535885
559,2022-07-14,Île-de-France,59.0
560,2022-07-15,Île-de-France,57.0
561,2022-07-16,Île-de-France,39.0
562,2022-07-17,Île-de-France,52.0
563,2022-07-18,Île-de-France,44.0
564,2022-07-19,Île-de-France,63.0
565,2022-07-20,Île-de-France,78.0
566,2022-07-21,Île-de-France,76.0
567,2022-07-22,Île-de-France,54.0
568,2022-07-23,Île-de-France,64.0
569,2022-07-24,Île-de-France,66.0
570,2022-07-25,Île-de-France,56.0
571,2022-07-26,Île-de-France,43.0
572,2022-07-27,Île-de-France,35.0
573,2022-07-28,Île-de-France,54.39114832535885
574,2022-07-29,Île-de-France,43.0
575,2022-07-30,Île-de-France,51.0
576,2022-07-31,Île-de-France,48.0
577,2022-08-01,Île-de-France,31.0
578,2022-08-02,Île-de-France,33.0
579,2022-08-03,Île-de-France,54.39114832535885
580,2022-08-04,Île-de-France,54.0
581,2022-08-05,Île-de-France,41.0
582,2022-08-06,Île-de-France,41.0
583,2022-08-07,Île-de-France,54.39114832535885
584,2022-08-08,Île-de-France,36.0
585,2022-08-09,Île-de-France,43.0
586,2022-08-10,Île-de-France,48.0
587,2022-08-11,Île-de-France,52.0
588,2022-08-12,Île-de-France,58.0
589,2022-08-13,Île-de-France,59.0
590,2022-08-14,Île-de-France,45.0
591,2022-08-15,Île-de-France,54.39114832535885
592,2022-08-16,Île-de-France,53.0
593,2022-08-17,Île-de-France,62.0
594,2022-08-18,Île-de-France,59.0
595,2022-08-19,Île-de-France,62.0
596,2022-08-20,Île-de-France,40.0
597,2022-08-21,Île-de-France,40.0
598,2022-08-22,Île-de-France,47.0
599,2022-08-23,Île-de-France,40.0
600,2022-08-24,Île-de-France,46.0
601,2022-08-25,Île-de-France,46.0
602,2022-08-26,Île-de-France,54.0
603,2022-08-27,Île-de-France,54.39114832535885
604,2022-08-28,Île-de-France,41.0
605,2022-08-29,Île-de-France,47.0
606,2022-08-30,Île-de-France,47.0
607,2022-08-31,Île-de-France,54.39114832535885
608,2022-09-01,Île-de-France,54.0
609,2022-09-02,Île-de-France,56.0
610,2022-09-03,Île-de-France,56.0
611,2022-09-04,Île-de-France,47.0
612,2022-09-05,Île-de-France,54.39114832535885
613,2022-09-06,Île-de-France,45.0
