,Date,Station,PM 2.5
889,2023-02-28,Bourgogne-Franche-Comté,19.0
891,2023-03-01,,27.58744394618834
892,2023-03-02,Bourgogne-Franche-Comté,61.0
894,2023-03-03,Bourgogne-Franche-Comté,73.0
895,2023-03-04,,27.58744394618834
896,2023-03-05,,27.58744394618834
897,2023-03-06,,27.58744394618834
898,2023-03-07,,27.58744394618834
899,2023-03-08,,27.58744394618834
900,2023-03-09,,27.58744394618834
901,2023-03-10,,27.58744394618834
902,2023-03-11,,27.58744394618834
903,2023-03-12,,27.58744394618834
904,2023-03-13,,27.58744394618834
905,2023-03-14,,27.58744394618834
906,2023-03-15,,27.58744394618834
907,2023-03-16,,27.58744394618834
908,2023-03-17,Bourgogne-Franche-Comté,28.0
910,2023-03-18,Bourgogne-Franche-Comté,18.0
911,2023-03-19,,27.58744394618834
912,2023-03-20,Bourgogne-Franche-Comté,22.0
914,2023-03-21,Bourgogne-Franche-Comté,25.0
915,2023-03-22,Bourgogne-Franche-Comté,29.0
916,2023-03-23,Bourgogne-Franche-Comté,25.0
917,2023-03-24,Bourgogne-Franche-Comté,31.0
918,2023-03-25,Bourgogne-Franche-Comté,26.0
919,2023-03-26,,27.58744394618834
920,2023-03-27,,27.58744394618834
921,2023-03-28,,27.58744394618834
922,2023-03-29,Bourgogne-Franche-Comté,19.0
924,2023-03-30,Bourgogne-Franche-Comté,43.0
925,2023-03-31,Bourgogne-Franche-Comté,13.0
926,2023-04-01,Bourgogne-Franche-Comté,25.0
927,2023-04-02,,27.58744394618834
928,2023-04-03,,27.58744394618834
929,2023-04-04,,27.58744394618834
930,2023-04-05,,27.58744394618834
931,2023-04-06,,27.58744394618834
932,2023-04-07,,27.58744394618834
933,2023-04-08,,27.58744394618834
934,2023-04-09,Bourgogne-Franche-Comté,15.0
936,2023-04-10,,27.58744394618834
937,2023-04-11,,27.58744394618834
938,2023-04-12,Bourgogne-Franche-Comté,13.0
940,2023-04-13,Bourgogne-Franche-Comté,23.0
941,2023-04-14,Bourgogne-Franche-Comté,15.0
942,2023-04-15,Bourgogne-Franche-Comté,17.0
943,2023-04-16,,27.58744394618834
944,2023-04-17,Bourgogne-Franche-Comté,35.0
946,2023-04-18,,27.58744394618834
947,2023-04-19,Bourgogne-Franche-Comté,23.0
949,2023-04-20,,27.58744394618834
950,2023-04-21,Bourgogne-Franche-Comté,24.0
952,2023-04-22,Bourgogne-Franche-Comté,28.0
953,2023-04-23,,27.58744394618834
954,2023-04-24,Bourgogne-Franche-Comté,18.0
956,2023-04-25,Bourgogne-Franche-Comté,22.0
957,2023-04-26,Bourgogne-Franche-Comté,13.0
958,2023-04-27,,27.58744394618834
959,2023-04-28,Bourgogne-Franche-Comté,21.0
960,2023-04-29,Bourgogne-Franche-Comté,14.0
962,2023-04-30,Bourgogne-Franche-Comté,14.0
963,2023-05-01,Bourgogne-Franche-Comté,19.0
964,2023-05-02,Bourgogne-Franche-Comté,17.0
965,2023-05-03,Bourgogne-Franche-Comté,23.0
966,2023-05-04,Bourgogne-Franche-Comté,19.0
967,2023-05-05,Bourgogne-Franche-Comté,21.0
968,2023-05-06,Bourgogne-Franche-Comté,13.0
969,2023-05-07,,27.58744394618834
970,2023-05-08,Bourgogne-Franche-Comté,10.0
972,2023-05-09,,27.58744394618834
973,2023-05-10,Bourgogne-Franche-Comté,15.0
974,2023-05-11,Bourgogne-Franche-Comté,13.0
976,2023-05-12,Bourgogne-Franche-Comté,9.0
977,2023-05-13,,27.58744394618834
978,2023-05-14,Bourgogne-Franche-Comté,16.0
980,2023-05-15,Bourgogne-Franche-Comté,28.0
